date;visitors;capacity
2020-08-10 00:00;-10;101
2020-08-10 00:10;-10;101
2020-08-10 00:20;-10;101
2020-08-10 00:30;-10;101
2020-08-10 00:40;-10;101
2020-08-10 00:50;-10;101
2020-08-10 01:00;-10;101
2020-08-10 01:10;-10;101
2020-08-10 01:20;-10;101
2020-08-10 01:30;-10;101
2020-08-10 01:40;-10;101
2020-08-10 01:50;-10;101
2020-08-10 02:00;-10;101
2020-08-10 02:10;-10;101
2020-08-10 02:20;-10;101
2020-08-10 02:30;-10;101
2020-08-10 02:40;-10;101
2020-08-10 02:50;-10;101
2020-08-10 03:00;-10;101
2020-08-10 03:10;-10;101
2020-08-10 03:20;-10;101
2020-08-10 03:30;-10;101
2020-08-10 03:40;-10;101
2020-08-10 03:50;-10;101
2020-08-10 04:00;-10;101
2020-08-10 04:10;-10;101
2020-08-10 04:20;-10;101
2020-08-10 04:30;-10;101
2020-08-10 04:40;-10;101
2020-08-10 04:50;-10;101
2020-08-10 05:00;-10;101
2020-08-10 05:10;-10;101
2020-08-10 05:20;-10;101
2020-08-10 05:30;-10;101
2020-08-10 05:40;-10;101
2020-08-10 05:50;-10;101
2020-08-10 06:00;-10;101
2020-08-10 06:10;-10;101
2020-08-10 06:20;-10;101
2020-08-10 06:30;-10;101
2020-08-10 06:40;-10;101
2020-08-10 06:50;-10;101
2020-08-10 07:00;-10;101
2020-08-10 07:10;-10;101
2020-08-10 07:20;-10;101
2020-08-10 07:30;-10;101
2020-08-10 07:40;-9;101
2020-08-10 07:50;-9;101
2020-08-10 08:00;-1;101
2020-08-10 08:10;15;101
2020-08-10 08:20;17;101
2020-08-10 08:30;22;101
2020-08-10 08:40;24;101
2020-08-10 08:50;36;101
2020-08-10 09:00;39;101
2020-08-10 09:10;45;101
2020-08-10 09:20;42;101
2020-08-10 09:30;42;101
2020-08-10 09:40;42;101
2020-08-10 09:50;47;101
2020-08-10 10:00;50;101
2020-08-10 10:10;46;101
2020-08-10 10:20;44;101
2020-08-10 10:30;44;101
2020-08-10 10:40;41;101
2020-08-10 10:50;38;101
2020-08-10 11:00;31;101
2020-08-10 11:10;27;101
2020-08-10 11:20;27;101
2020-08-10 11:30;27;101
2020-08-10 11:40;23;101
2020-08-10 11:50;28;101
2020-08-10 12:00;26;101
