2020-06-15 00:00;0;
2020-06-15 00:10;0;
2020-06-15 00:20;0;
2020-06-15 00:30;0;
2020-06-15 00:40;0;
2020-06-15 00:50;0;
2020-06-15 01:00;0;
2020-06-15 01:10;0;
2020-06-15 01:20;0;
2020-06-15 01:30;0;
2020-06-15 01:40;0;
2020-06-15 01:50;0;
2020-06-15 02:00;0;
2020-06-15 02:10;0;
2020-06-15 02:20;0;
2020-06-15 02:30;0;
2020-06-15 02:40;0;
2020-06-15 02:50;0;
2020-06-15 03:00;0;
2020-06-15 03:10;0;
2020-06-15 03:20;0;
2020-06-15 03:30;0;
2020-06-15 03:40;0;
2020-06-15 03:50;0;
2020-06-15 04:00;0;
2020-06-15 04:10;0;
2020-06-15 04:20;0;
2020-06-15 04:30;0;
2020-06-15 04:40;0;
2020-06-15 04:50;0;
2020-06-15 05:00;0;
2020-06-15 05:10;0;
2020-06-15 05:20;0;
2020-06-15 05:30;0;
2020-06-15 05:40;0;
2020-06-15 05:50;0;
2020-06-15 06:00;0;
2020-06-15 06:10;0;
2020-06-15 06:20;0;
2020-06-15 06:30;0;
2020-06-15 06:40;0;
2020-06-15 06:50;1;
2020-06-15 07:00;5;
2020-06-15 07:10;12;
2020-06-15 07:20;14;
2020-06-15 07:30;15;
2020-06-15 07:40;15;
2020-06-15 07:50;19;
2020-06-15 08:00;22;
2020-06-15 08:10;22;
2020-06-15 08:20;19;
2020-06-15 08:30;20;
2020-06-15 08:40;21;
2020-06-15 08:50;23;
2020-06-15 09:00;24;
2020-06-15 09:10;23;
2020-06-15 09:20;27;
2020-06-15 09:30;33;
2020-06-15 09:40;28;
2020-06-15 09:50;25;
2020-06-15 10:00;27;
2020-06-15 10:10;33;
2020-06-15 10:20;32;
2020-06-15 10:30;27;
2020-06-15 10:40;26;
2020-06-15 10:50;29;
2020-06-15 11:00;28;
2020-06-15 11:10;30;
2020-06-15 11:20;32;
2020-06-15 11:30;30;
2020-06-15 11:40;32;
2020-06-15 11:50;34;
2020-06-15 12:00;34;
2020-06-15 12:10;34;
2020-06-15 12:20;45;
2020-06-15 12:30;53;
2020-06-15 12:40;55;
2020-06-15 12:50;58;
