date;visitors;capacity
2021-08-20 00:00;0;150
2021-08-20 00:10;0;150
2021-08-20 00:20;0;150
2021-08-20 00:30;0;150
2021-08-20 00:40;0;150
2021-08-20 00:50;0;150
2021-08-20 01:00;0;150
2021-08-20 01:10;0;150
2021-08-20 01:20;0;150
2021-08-20 01:30;0;150
2021-08-20 01:40;0;150
2021-08-20 01:50;0;150
2021-08-20 02:00;0;150
2021-08-20 02:10;0;150
2021-08-20 02:20;0;150
2021-08-20 02:30;0;150
2021-08-20 02:40;0;150
2021-08-20 02:50;0;150
2021-08-20 03:00;0;150
2021-08-20 03:10;0;150
2021-08-20 03:20;0;150
2021-08-20 03:30;0;150
2021-08-20 03:40;0;150
2021-08-20 03:50;0;150
2021-08-20 04:00;0;150
2021-08-20 04:10;0;150
2021-08-20 04:20;0;150
2021-08-20 04:30;0;150
2021-08-20 04:40;0;150
2021-08-20 04:50;0;150
2021-08-20 05:00;0;150
2021-08-20 05:10;0;150
2021-08-20 05:20;0;150
2021-08-20 05:30;0;150
2021-08-20 05:40;0;150
2021-08-20 05:50;0;150
2021-08-20 06:00;0;150
2021-08-20 06:10;0;150
2021-08-20 06:20;0;150
2021-08-20 06:30;0;150
2021-08-20 06:40;1;150
2021-08-20 06:50;1;150
2021-08-20 07:00;9;150
2021-08-20 07:10;19;150
2021-08-20 07:20;22;150
2021-08-20 07:30;24;150
2021-08-20 07:40;25;150
2021-08-20 07:50;26;150
2021-08-20 08:00;26;150
2021-08-20 08:10;23;150
2021-08-20 08:20;24;150
2021-08-20 08:30;18;150
2021-08-20 08:40;15;150
2021-08-20 08:50;16;150
2021-08-20 09:00;17;150
2021-08-20 09:10;13;150
2021-08-20 09:20;15;150
2021-08-20 09:30;21;150
2021-08-20 09:40;22;150
2021-08-20 09:50;24;150
2021-08-20 10:00;27;150
2021-08-20 10:10;27;150
2021-08-20 10:20;27;150
2021-08-20 10:30;29;150
2021-08-20 10:40;27;150
2021-08-20 10:50;25;150
2021-08-20 11:00;28;150
2021-08-20 11:10;24;150
2021-08-20 11:20;23;150
2021-08-20 11:30;21;150
2021-08-20 11:40;22;150
2021-08-20 11:50;20;150
2021-08-20 12:00;24;150
2021-08-20 12:10;24;150
2021-08-20 12:20;26;150
2021-08-20 12:30;26;150
2021-08-20 12:40;28;150
2021-08-20 12:50;27;150
2021-08-20 13:00;25;150
2021-08-20 13:10;26;150
2021-08-20 13:20;28;150
2021-08-20 13:30;30;150
2021-08-20 13:40;28;150
2021-08-20 13:50;24;150
2021-08-20 14:00;24;150
2021-08-20 14:10;23;150
2021-08-20 14:20;27;150
2021-08-20 14:30;24;150
2021-08-20 14:40;23;150
2021-08-20 14:50;21;150
2021-08-20 15:00;22;150
2021-08-20 15:10;27;150
2021-08-20 15:20;27;150
2021-08-20 15:30;28;150
2021-08-20 15:40;26;150
2021-08-20 15:50;29;150
2021-08-20 16:00;28;150
2021-08-20 16:10;34;150
2021-08-20 16:20;35;150
2021-08-20 16:30;44;150
2021-08-20 16:40;48;150
2021-08-20 16:50;54;150
2021-08-20 17:00;57;150
2021-08-20 17:10;62;150
2021-08-20 17:20;70;150
2021-08-20 17:30;72;150
2021-08-20 17:40;68;150
2021-08-20 17:50;68;150
2021-08-20 18:00;66;150
2021-08-20 18:10;69;150
2021-08-20 18:20;63;150
2021-08-20 18:30;59;150
2021-08-20 18:40;49;150
2021-08-20 18:50;47;150
2021-08-20 19:00;51;150
2021-08-20 19:10;48;150
2021-08-20 19:20;42;150
2021-08-20 19:30;43;150
2021-08-20 19:40;39;150
2021-08-20 19:50;36;150
2021-08-20 20:00;35;150
2021-08-20 20:10;34;150
2021-08-20 20:20;33;150
2021-08-20 20:30;33;150
2021-08-20 20:40;33;150
2021-08-20 20:50;30;150
2021-08-20 21:00;27;150
2021-08-20 21:10;28;150
2021-08-20 21:20;27;150
2021-08-20 21:30;23;150
2021-08-20 21:40;24;150
2021-08-20 21:50;24;150
2021-08-20 22:00;26;150
2021-08-20 22:10;24;150
2021-08-20 22:20;22;150
2021-08-20 22:30;21;150
2021-08-20 22:40;19;150
2021-08-20 22:50;18;150
2021-08-20 23:00;0;150
2021-08-20 23:10;0;150
2021-08-20 23:20;0;150
2021-08-20 23:30;0;150
2021-08-20 23:40;0;150
2021-08-20 23:50;0;150
