date;visitors;capacity
2020-07-21 00:00;0;150
2020-07-21 00:10;0;150
2020-07-21 00:20;0;150
2020-07-21 00:30;0;150
2020-07-21 00:40;0;150
2020-07-21 00:50;0;150
2020-07-21 01:00;0;150
2020-07-21 01:10;0;150
2020-07-21 01:20;0;150
2020-07-21 01:30;0;150
2020-07-21 01:40;0;150
2020-07-21 01:50;0;150
2020-07-21 02:00;0;150
2020-07-21 02:10;0;150
2020-07-21 02:20;0;150
2020-07-21 02:30;0;150
2020-07-21 02:40;0;150
2020-07-21 02:50;0;150
2020-07-21 03:00;0;150
2020-07-21 03:10;0;150
2020-07-21 03:20;0;150
2020-07-21 03:30;0;150
2020-07-21 03:40;0;150
2020-07-21 03:50;0;150
2020-07-21 04:00;0;150
2020-07-21 04:10;0;150
2020-07-21 04:20;0;150
2020-07-21 04:30;0;150
2020-07-21 04:40;0;150
2020-07-21 04:50;0;150
2020-07-21 05:00;0;150
2020-07-21 05:10;0;150
2020-07-21 05:20;0;150
2020-07-21 05:30;0;150
2020-07-21 05:40;0;150
2020-07-21 05:50;0;150
2020-07-21 06:00;0;150
2020-07-21 06:10;0;150
2020-07-21 06:20;0;150
2020-07-21 06:30;0;150
2020-07-21 06:40;0;150
2020-07-21 06:50;0;150
2020-07-21 07:00;4;150
2020-07-21 07:10;23;150
2020-07-21 07:20;23;150
2020-07-21 07:30;27;150
2020-07-21 07:40;31;150
2020-07-21 07:50;37;150
2020-07-21 08:00;43;150
2020-07-21 08:10;41;150
2020-07-21 08:20;40;150
2020-07-21 08:30;37;150
2020-07-21 08:40;35;150
2020-07-21 08:50;28;150
2020-07-21 09:00;21;150
2020-07-21 09:10;21;150
2020-07-21 09:20;23;150
2020-07-21 09:30;21;150
2020-07-21 09:40;22;150
2020-07-21 09:50;21;150
2020-07-21 10:00;24;150
2020-07-21 10:10;26;150
2020-07-21 10:20;30;150
2020-07-21 10:30;29;150
2020-07-21 10:40;28;150
2020-07-21 10:50;32;150
2020-07-21 11:00;32;150
2020-07-21 11:10;37;150
2020-07-21 11:20;35;150
2020-07-21 11:30;40;150
2020-07-21 11:40;42;150
2020-07-21 11:50;43;150
2020-07-21 12:00;42;150
2020-07-21 12:10;41;150
2020-07-21 12:20;40;150
2020-07-21 12:30;40;150
2020-07-21 12:40;41;150
2020-07-21 12:50;37;150
2020-07-21 13:00;35;150
2020-07-21 13:10;33;150
2020-07-21 13:20;34;150
2020-07-21 13:30;31;150
2020-07-21 13:40;28;150
2020-07-21 13:50;28;150
2020-07-21 14:00;28;150
2020-07-21 14:10;29;150
2020-07-21 14:20;30;150
2020-07-21 14:30;29;150
2020-07-21 14:40;29;150
2020-07-21 14:50;28;150
2020-07-21 15:00;30;150
2020-07-21 15:10;33;150
2020-07-21 15:20;33;150
2020-07-21 15:30;32;150
2020-07-21 15:40;30;150
2020-07-21 15:50;29;150
2020-07-21 16:00;36;150
2020-07-21 16:10;38;150
2020-07-21 16:20;42;150
2020-07-21 16:30;50;150
2020-07-21 16:40;58;150
2020-07-21 16:50;60;150
2020-07-21 17:00;77;150
2020-07-21 17:10;83;150
2020-07-21 17:20;91;150
2020-07-21 17:30;96;150
2020-07-21 17:40;105;150
2020-07-21 17:50;114;150
2020-07-21 18:00;120;150
2020-07-21 18:10;119;150
2020-07-21 18:20;126;150
2020-07-21 18:30;121;150
2020-07-21 18:40;114;150
2020-07-21 18:50;124;150
2020-07-21 19:00;123;150
2020-07-21 19:10;113;150
2020-07-21 19:20;110;150
2020-07-21 19:30;109;150
2020-07-21 19:40;99;150
2020-07-21 19:50;93;150
2020-07-21 20:00;92;150
2020-07-21 20:10;87;150
2020-07-21 20:20;79;150
2020-07-21 20:30;79;150
2020-07-21 20:40;79;150
2020-07-21 20:50;71;150
2020-07-21 21:00;77;150
2020-07-21 21:10;73;150
2020-07-21 21:20;76;150
2020-07-21 21:30;64;150
2020-07-21 21:40;58;150
2020-07-21 21:50;52;150
2020-07-21 22:00;47;150
2020-07-21 22:10;46;150
2020-07-21 22:20;36;150
2020-07-21 22:30;29;150
2020-07-21 22:40;25;150
2020-07-21 22:50;2;150
2020-07-21 23:00;2;150
2020-07-21 23:10;1;150
2020-07-21 23:20;1;150
2020-07-21 23:30;1;150
2020-07-21 23:40;1;150
2020-07-21 23:50;1;150
