date;visitors;capacity
2021-10-24 00:00;-20;150
2021-10-24 00:10;-20;150
2021-10-24 00:20;-20;150
2021-10-24 00:30;-20;150
2021-10-24 00:40;-20;150
2021-10-24 00:50;-20;150
2021-10-24 01:00;-20;150
2021-10-24 01:10;-20;150
2021-10-24 01:20;-20;150
2021-10-24 01:30;-20;150
2021-10-24 01:40;-20;150
2021-10-24 01:50;-20;150
2021-10-24 02:00;-20;150
2021-10-24 02:10;-20;150
2021-10-24 02:20;-20;150
2021-10-24 02:30;-20;150
2021-10-24 02:40;-20;150
2021-10-24 02:50;-20;150
2021-10-24 03:00;-20;150
2021-10-24 03:10;-20;150
2021-10-24 03:20;-20;150
2021-10-24 03:30;-20;150
2021-10-24 03:40;-20;150
2021-10-24 03:50;-20;150
2021-10-24 04:00;-20;150
2021-10-24 04:10;-20;150
2021-10-24 04:20;-20;150
2021-10-24 04:30;-20;150
2021-10-24 04:40;-20;150
2021-10-24 04:50;-20;150
2021-10-24 05:00;-20;150
2021-10-24 05:10;-20;150
2021-10-24 05:20;-20;150
2021-10-24 05:30;-20;150
2021-10-24 05:40;-20;150
2021-10-24 05:50;-20;150
2021-10-24 06:00;-20;150
2021-10-24 06:10;-20;150
2021-10-24 06:20;-20;150
2021-10-24 06:30;-20;150
2021-10-24 06:40;-20;150
2021-10-24 06:50;-20;150
2021-10-24 07:00;-20;150
2021-10-24 07:10;-20;150
2021-10-24 07:20;-20;150
2021-10-24 07:30;-20;150
2021-10-24 07:40;-20;150
2021-10-24 07:50;-20;150
2021-10-24 08:00;-20;150
2021-10-24 08:10;-14;150
2021-10-24 08:20;-12;150
2021-10-24 08:30;-11;150
2021-10-24 08:40;-10;150
2021-10-24 08:50;-9;150
2021-10-24 09:00;-9;150
2021-10-24 09:10;-4;150
2021-10-24 09:20;-1;150
2021-10-24 09:30;2;150
2021-10-24 09:40;5;150
2021-10-24 09:50;11;150
2021-10-24 10:00;26;150
2021-10-24 10:10;27;150
2021-10-24 10:20;32;150
2021-10-24 10:30;32;150
2021-10-24 10:40;35;150
2021-10-24 10:50;37;150
2021-10-24 11:00;40;150
2021-10-24 11:10;40;150
2021-10-24 11:20;33;150
2021-10-24 11:30;31;150
2021-10-24 11:40;29;150
2021-10-24 11:50;29;150
2021-10-24 12:00;32;150
2021-10-24 12:10;29;150
2021-10-24 12:20;27;150
2021-10-24 12:30;26;150
2021-10-24 12:40;27;150
2021-10-24 12:50;28;150
2021-10-24 13:00;25;150
2021-10-24 13:10;26;150
2021-10-24 13:20;21;150
2021-10-24 13:30;23;150
2021-10-24 13:40;19;150
2021-10-24 13:50;19;150
2021-10-24 14:00;18;150
2021-10-24 14:10;17;150
2021-10-24 14:20;17;150
2021-10-24 14:30;14;150
2021-10-24 14:40;16;150
2021-10-24 14:50;18;150
2021-10-24 15:00;18;150
2021-10-24 15:10;16;150
2021-10-24 15:20;13;150
2021-10-24 15:30;15;150
2021-10-24 15:40;15;150
2021-10-24 15:50;14;150
2021-10-24 16:00;14;150
2021-10-24 16:10;13;150
2021-10-24 16:20;10;150
2021-10-24 16:30;14;150
2021-10-24 16:40;15;150
2021-10-24 16:50;14;150
2021-10-24 17:00;12;150
2021-10-24 17:10;21;150
2021-10-24 17:20;20;150
2021-10-24 17:30;13;150
2021-10-24 17:40;17;150
2021-10-24 17:50;20;150
2021-10-24 18:00;28;150
2021-10-24 18:10;25;150
2021-10-24 18:20;24;150
2021-10-24 18:30;24;150
2021-10-24 18:40;24;150
2021-10-24 18:50;21;150
2021-10-24 19:00;23;150
2021-10-24 19:10;14;150
2021-10-24 19:20;10;150
2021-10-24 19:30;12;150
2021-10-24 19:40;10;150
2021-10-24 19:50;7;150
2021-10-24 20:00;10;150
2021-10-24 20:10;11;150
2021-10-24 20:20;9;150
2021-10-24 20:30;8;150
2021-10-24 20:40;8;150
2021-10-24 20:50;9;150
2021-10-24 21:00;8;150
2021-10-24 21:10;7;150
2021-10-24 21:20;6;150
2021-10-24 21:30;4;150
2021-10-24 21:40;-20;150
2021-10-24 21:50;-20;150
2021-10-24 22:00;-20;150
2021-10-24 22:10;-20;150
2021-10-24 22:20;-20;150
2021-10-24 22:30;-20;150
2021-10-24 22:40;-20;150
2021-10-24 22:50;-20;150
2021-10-24 23:00;-20;150
2021-10-24 23:10;-20;150
2021-10-24 23:20;-20;150
2021-10-24 23:30;-20;150
2021-10-24 23:40;-20;150
2021-10-24 23:50;-20;150
