date;visitors;capacity
2021-11-28 00:00;5;70
2021-11-28 00:10;5;70
2021-11-28 00:20;5;70
2021-11-28 00:30;5;70
2021-11-28 00:40;5;70
2021-11-28 00:50;5;70
2021-11-28 01:00;5;70
2021-11-28 01:10;5;70
2021-11-28 01:20;5;70
2021-11-28 01:30;5;70
2021-11-28 01:40;5;70
2021-11-28 01:50;5;70
2021-11-28 02:00;5;70
2021-11-28 02:10;5;70
2021-11-28 02:20;5;70
2021-11-28 02:30;5;70
2021-11-28 02:40;5;70
2021-11-28 02:50;5;70
2021-11-28 03:00;5;70
2021-11-28 03:10;5;70
2021-11-28 03:20;5;70
2021-11-28 03:30;5;70
2021-11-28 03:40;5;70
2021-11-28 03:50;0;70
2021-11-28 04:00;0;70
2021-11-28 04:10;0;70
2021-11-28 04:20;0;70
2021-11-28 04:30;0;70
2021-11-28 04:40;0;70
2021-11-28 04:50;0;70
2021-11-28 05:00;0;70
2021-11-28 05:10;0;70
2021-11-28 05:20;0;70
2021-11-28 05:30;0;70
2021-11-28 05:40;0;70
2021-11-28 05:50;0;70
2021-11-28 06:00;0;70
2021-11-28 06:10;0;70
2021-11-28 06:20;0;70
2021-11-28 06:30;0;70
2021-11-28 06:40;0;70
2021-11-28 06:50;0;70
2021-11-28 07:00;0;70
2021-11-28 07:10;0;70
2021-11-28 07:20;0;70
2021-11-28 07:30;0;70
2021-11-28 07:40;0;70
2021-11-28 07:50;0;70
2021-11-28 08:00;0;70
2021-11-28 08:10;0;70
2021-11-28 08:20;0;70
2021-11-28 08:30;0;70
2021-11-28 08:40;0;70
2021-11-28 08:50;0;70
2021-11-28 09:00;1;70
2021-11-28 09:10;9;70
2021-11-28 09:20;11;70
2021-11-28 09:30;20;70
2021-11-28 09:40;23;70
2021-11-28 09:50;26;70
2021-11-28 10:00;29;70
2021-11-28 10:10;30;70
2021-11-28 10:20;26;70
2021-11-28 10:30;22;70
2021-11-28 10:40;27;70
2021-11-28 10:50;25;70
2021-11-28 11:00;28;70
2021-11-28 11:10;32;70
2021-11-28 11:20;32;70
2021-11-28 11:30;31;70
2021-11-28 11:40;31;70
2021-11-28 11:50;32;70
2021-11-28 12:00;32;70
2021-11-28 12:10;32;70
2021-11-28 12:20;28;70
2021-11-28 12:30;26;70
2021-11-28 12:40;23;70
2021-11-28 12:50;19;70
2021-11-28 13:00;18;70
2021-11-28 13:10;16;70
2021-11-28 13:20;17;70
2021-11-28 13:30;14;70
2021-11-28 13:40;14;70
2021-11-28 13:50;17;70
2021-11-28 14:00;20;70
2021-11-28 14:10;21;70
2021-11-28 14:20;24;70
2021-11-28 14:30;24;70
2021-11-28 14:40;25;70
2021-11-28 14:50;25;70
2021-11-28 15:00;25;70
2021-11-28 15:10;25;70
2021-11-28 15:20;24;70
2021-11-28 15:30;23;70
2021-11-28 15:40;19;70
2021-11-28 15:50;21;70
2021-11-28 16:00;21;70
2021-11-28 16:10;25;70
2021-11-28 16:20;23;70
2021-11-28 16:30;25;70
2021-11-28 16:40;23;70
2021-11-28 16:50;23;70
2021-11-28 17:00;27;70
2021-11-28 17:10;28;70
2021-11-28 17:20;29;70
2021-11-28 17:30;30;70
2021-11-28 17:40;26;70
2021-11-28 17:50;25;70
2021-11-28 18:00;24;70
2021-11-28 18:10;21;70
2021-11-28 18:20;17;70
2021-11-28 18:30;14;70
2021-11-28 18:40;13;70
2021-11-28 18:50;11;70
2021-11-28 19:00;8;70
2021-11-28 19:10;5;70
2021-11-28 19:20;3;70
2021-11-28 19:30;3;70
2021-11-28 19:40;3;70
2021-11-28 19:50;3;70
2021-11-28 20:00;0;70
2021-11-28 20:10;0;70
2021-11-28 20:20;0;70
2021-11-28 20:30;0;70
2021-11-28 20:40;0;70
2021-11-28 20:50;0;70
2021-11-28 21:00;0;70
2021-11-28 21:10;0;70
2021-11-28 21:20;0;70
2021-11-28 21:30;0;70
2021-11-28 21:40;0;70
2021-11-28 21:50;0;70
2021-11-28 22:00;0;70
2021-11-28 22:10;0;70
2021-11-28 22:20;0;70
2021-11-28 22:30;0;70
2021-11-28 22:40;0;70
2021-11-28 22:50;0;70
2021-11-28 23:00;0;70
2021-11-28 23:10;0;70
2021-11-28 23:20;0;70
2021-11-28 23:30;0;70
2021-11-28 23:40;0;70
2021-11-28 23:50;0;70
