date;visitors;capacity
2022-02-26 00:00;-33;142
2022-02-26 00:10;-32;142
2022-02-26 00:20;-32;142
2022-02-26 00:30;-31;142
2022-02-26 00:40;-32;142
2022-02-26 00:50;-33;142
2022-02-26 01:00;-33;142
2022-02-26 01:10;-33;142
2022-02-26 01:20;-34;142
2022-02-26 01:30;-33;142
2022-02-26 01:40;-35;142
2022-02-26 01:50;-31;142
2022-02-26 02:00;-32;142
2022-02-26 02:10;-31;142
2022-02-26 02:20;-33;142
2022-02-26 02:30;-34;142
2022-02-26 02:40;-31;142
2022-02-26 02:50;-34;142
2022-02-26 03:00;-33;142
2022-02-26 03:10;-33;142
2022-02-26 03:20;-34;142
2022-02-26 03:30;-31;142
2022-02-26 03:40;-34;142
2022-02-26 03:50;-33;142
2022-02-26 04:00;-31;142
2022-02-26 04:10;-34;142
2022-02-26 04:20;-35;142
2022-02-26 04:30;-35;142
2022-02-26 04:40;-31;142
2022-02-26 04:50;-35;142
2022-02-26 05:00;-34;142
2022-02-26 05:10;-34;142
2022-02-26 05:20;-32;142
2022-02-26 05:30;-32;142
2022-02-26 05:40;-33;142
2022-02-26 05:50;-31;142
2022-02-26 06:00;-32;142
2022-02-26 06:10;-34;142
2022-02-26 06:20;-35;142
2022-02-26 06:30;-34;142
2022-02-26 06:40;-31;142
2022-02-26 06:50;-35;142
2022-02-26 07:00;-31;142
2022-02-26 07:10;-32;142
2022-02-26 07:20;-33;142
2022-02-26 07:30;-34;142
2022-02-26 07:40;-33;142
2022-02-26 07:50;-33;142
2022-02-26 08:00;-33;142
2022-02-26 08:10;-32;142
2022-02-26 08:20;-33;142
2022-02-26 08:30;-31;142
2022-02-26 08:40;-34;142
2022-02-26 08:50;-33;142
2022-02-26 09:00;-34;142
2022-02-26 09:10;-12;142
2022-02-26 09:20;-6;142
2022-02-26 09:30;1;142
2022-02-26 09:40;14;142
2022-02-26 09:50;20;142
2022-02-26 10:00;18;142
2022-02-26 10:10;24;142
2022-02-26 10:20;24;142
2022-02-26 10:30;15;142
2022-02-26 10:40;24;142
2022-02-26 10:50;28;142
2022-02-26 11:00;35;142
2022-02-26 11:10;32;142
2022-02-26 11:20;38;142
2022-02-26 11:30;38;142
2022-02-26 11:40;31;142
2022-02-26 11:50;36;142
2022-02-26 12:00;39;142
2022-02-26 12:10;38;142
2022-02-26 12:20;37;142
2022-02-26 12:30;45;142
2022-02-26 12:40;61;142
2022-02-26 12:50;53;142
2022-02-26 13:00;51;142
2022-02-26 13:10;46;142
2022-02-26 13:20;42;142
2022-02-26 13:30;39;142
2022-02-26 13:40;33;142
2022-02-26 13:50;28;142
2022-02-26 14:00;22;142
2022-02-26 14:10;18;142
2022-02-26 14:20;16;142
2022-02-26 14:30;22;142
2022-02-26 14:40;15;142
2022-02-26 14:50;7;142
2022-02-26 15:00;7;142
2022-02-26 15:10;9;142
2022-02-26 15:20;5;142
2022-02-26 15:30;2;142
2022-02-26 15:40;8;142
2022-02-26 15:50;10;142
2022-02-26 16:00;17;142
2022-02-26 16:10;26;142
2022-02-26 16:20;22;142
2022-02-26 16:30;21;142
2022-02-26 16:40;16;142
2022-02-26 16:50;15;142
2022-02-26 17:00;12;142
2022-02-26 17:10;12;142
2022-02-26 17:20;17;142
2022-02-26 17:30;21;142
2022-02-26 17:40;23;142
2022-02-26 17:50;25;142
2022-02-26 18:00;27;142
2022-02-26 18:10;29;142
2022-02-26 18:20;23;142
2022-02-26 18:30;20;142
2022-02-26 18:40;22;142
2022-02-26 18:50;18;142
2022-02-26 19:00;20;142
2022-02-26 19:10;17;142
2022-02-26 19:20;15;142
2022-02-26 19:30;10;142
2022-02-26 19:40;8;142
2022-02-26 19:50;8;142
2022-02-26 20:00;9;142
2022-02-26 20:10;3;142
2022-02-26 20:20;3;142
2022-02-26 20:30;11;142
2022-02-26 20:40;13;142
2022-02-26 20:50;9;142
2022-02-26 21:00;3;142
2022-02-26 21:10;3;142
2022-02-26 21:20;10;142
2022-02-26 21:30;1;142
2022-02-26 21:40;2;142
2022-02-26 21:50;4;142
2022-02-26 22:00;-33;142
2022-02-26 22:10;-31;142
2022-02-26 22:20;-32;142
2022-02-26 22:30;-33;142
2022-02-26 22:40;-35;142
2022-02-26 22:50;-32;142
2022-02-26 23:00;-32;142
2022-02-26 23:10;-31;142
2022-02-26 23:20;-34;142
2022-02-26 23:30;-31;142
2022-02-26 23:40;-34;142
2022-02-26 23:50;-33;142
