2020-06-11 08:30:08.265787 | 79;
2020-06-11 08:40:08.148688 | 77;
2020-06-11 08:50:03.497090 | 81;
2020-06-11 09:00:09.256192 | 79;
2020-06-11 09:10:03.997967 | 76;
2020-06-11 09:20:03.707381 | 76;
2020-06-11 09:30:03.646898 | 71;
2020-06-11 09:40:04.344964 | 69;
2020-06-11 09:50:04.258529 | 69;
2020-06-11 10:00:04.771350 | 70;
2020-06-11 10:10:04.695621 | 65;
2020-06-11 10:20:04.171742 | 66;
2020-06-11 10:30:04.760003 | 59;
2020-06-11 10:40:04.904606 | 57;
2020-06-11 10:50:04.295549 | 57;
2020-06-11 11:00:12.552156 | 55;
2020-06-11 11:10:07.708283 | 45;
2020-06-11 11:20:04.944673 | 51;
2020-06-11 11:30:05.199901 | 50;
2020-06-11 11:40:03.316641 | 50;
2020-06-11 11:50:04.420042 | 48;
2020-06-11 12:00:05.356019 | 49;
2020-06-11 12:10:04.231121 | 56;
2020-06-11 12:20:03.074702 | 54;
2020-06-11 12:30:04.372511 | 57;
2020-06-11 12:40:03.845749 | 57;
2020-06-11 12:50:04.447719 | 59;
2020-06-11 13:00:04.808388 | 54;
2020-06-11 13:10:04.321554 | 46;
2020-06-11 13:20:03.844227 | 43;
2020-06-11 13:30:07.397649 | 48;
2020-06-11 13:40:04.424158 | 47;
2020-06-11 13:50:04.673186 | 47;
2020-06-11 14:00:03.847857 | 53;
2020-06-11 14:10:04.068169 | 58;
2020-06-11 14:20:04.535716 | 58;
2020-06-11 14:30:05.830958 | 64;
2020-06-11 14:40:04.456562 | 67;
2020-06-11 14:50:04.190189 | 72;
2020-06-11 15:00:04.523110 | 71;
2020-06-11 15:10:04.352353 | 70;
2020-06-11 15:20:04.244121 | 64;
2020-06-11 15:30:04.064445 | 60;
2020-06-11 15:40:03.142014 | 57;
2020-06-11 15:50:05.168992 | 56;
2020-06-11 16:00:04.486128 | 55;
2020-06-11 16:10:04.879323 | 52;
2020-06-11 16:20:03.828557 | 47;
2020-06-11 16:30:07.386736 | 44;
2020-06-11 16:40:03.910250 | 45;
2020-06-11 16:50:03.913004 | 48;
2020-06-11 17:00:04.513026 | 42;
2020-06-11 17:10:04.436529 | 41;
2020-06-11 17:20:04.189848 | 50;
2020-06-11 17:30:05.940855 | 57;
2020-06-11 17:40:03.828653 | 55;
2020-06-11 17:50:03.663163 | 51;
