2021-07-11 17:18;-52;0
2021-07-11 17:30;-54;0
2021-07-11 17:45;-53;0
2021-07-11 18:00;-54;0
2021-07-11 18:15;-56;0
2021-07-11 18:30;-59;0
2021-07-11 18:45;-58;0
2021-07-11 19:00;-61;0
2021-07-11 19:15;-62;0
2021-07-11 19:30;-64;0
2021-07-11 19:45;-65;0
2021-07-11 20:00;-69;0
2021-07-11 20:10;-70;0
2021-07-11 20:20;-70;0
2021-07-11 20:30;-70;0
2021-07-11 20:40;-70;0
2021-07-11 20:50;-70;0
2021-07-11 21:00;-70;0
2021-07-11 21:10;-70;0
2021-07-11 21:20;-70;0
2021-07-11 21:30;-70;0
2021-07-11 21:40;-70;0
2021-07-11 21:50;-70;0
2021-07-11 22:00;-70;0
2021-07-11 22:10;-70;0
2021-07-11 22:20;-70;0
2021-07-11 22:30;-70;0
2021-07-11 22:40;-70;0
2021-07-11 22:50;-70;0
2021-07-11 23:00;-70;0
2021-07-11 23:10;-70;0
2021-07-11 23:20;-70;0
2021-07-11 23:30;-70;0
2021-07-11 23:40;-70;0
2021-07-11 23:50;-70;0
