2020-06-17 00:00;28;
2020-06-17 00:10;25;
2020-06-17 00:20;21;
2020-06-17 00:30;19;
2020-06-17 00:40;17;
2020-06-17 00:50;14;
2020-06-17 01:00;6;
2020-06-17 01:10;5;
2020-06-17 01:20;2;
2020-06-17 01:30;2;
2020-06-17 01:40;2;
2020-06-17 01:50;1;
2020-06-17 02:00;0;
2020-06-17 02:10;1;
2020-06-17 02:20;5;
2020-06-17 02:30;5;
2020-06-17 02:40;5;
2020-06-17 02:50;5;
2020-06-17 03:00;5;
2020-06-17 03:10;3;
2020-06-17 03:20;3;
2020-06-17 03:30;4;
2020-06-17 03:40;4;
2020-06-17 03:50;4;
2020-06-17 04:00;5;
2020-06-17 04:10;5;
2020-06-17 04:20;5;
2020-06-17 04:30;5;
2020-06-17 04:40;7;
2020-06-17 04:50;8;
2020-06-17 05:00;9;
2020-06-17 05:10;10;
2020-06-17 05:20;9;
2020-06-17 05:30;11;
2020-06-17 05:40;17;
2020-06-17 05:50;16;
2020-06-17 06:00;20;
2020-06-17 06:10;23;
2020-06-17 06:20;21;
2020-06-17 06:30;21;
2020-06-17 06:40;22;
2020-06-17 06:50;27;
2020-06-17 07:00;30;
2020-06-17 07:10;31;
2020-06-17 07:20;30;
2020-06-17 07:30;31;
2020-06-17 07:40;28;
2020-06-17 07:50;34;
2020-06-17 08:00;33;
2020-06-17 08:10;29;
2020-06-17 08:20;31;
2020-06-17 08:30;34;
2020-06-17 08:40;34;
2020-06-17 08:50;35;
2020-06-17 09:00;40;
2020-06-17 09:10;46;
2020-06-17 09:20;50;
2020-06-17 09:30;58;
2020-06-17 09:40;57;
2020-06-17 09:50;53;
2020-06-17 10:00;53;
2020-06-17 10:10;50;
2020-06-17 10:20;53;
2020-06-17 10:30;48;
2020-06-17 10:40;41;
2020-06-17 10:50;36;
2020-06-17 11:00;33;
2020-06-17 11:10;32;
2020-06-17 11:20;28;
2020-06-17 11:30;31;
2020-06-17 11:40;35;
2020-06-17 11:50;41;
2020-06-17 12:00;44;
2020-06-17 12:10;46;
2020-06-17 12:20;47;
2020-06-17 12:30;46;
2020-06-17 12:40;45;
2020-06-17 12:50;46;
2020-06-17 13:00;46;
2020-06-17 13:10;49;
2020-06-17 13:20;48;
2020-06-17 13:30;55;
2020-06-17 13:40;54;
2020-06-17 13:50;53;
2020-06-17 14:00;50;
2020-06-17 14:10;52;
2020-06-17 14:20;56;
2020-06-17 14:30;49;
2020-06-17 14:40;52;
2020-06-17 14:50;54;
2020-06-17 15:00;58;
2020-06-17 15:10;54;
2020-06-17 15:20;53;
2020-06-17 15:30;45;
2020-06-17 15:40;49;
2020-06-17 15:50;47;
2020-06-17 16:00;46;
2020-06-17 16:10;52;
2020-06-17 16:20;52;
2020-06-17 16:30;56;
2020-06-17 16:40;56;
2020-06-17 16:50;62;
2020-06-17 17:00;67;
2020-06-17 17:10;75;
2020-06-17 17:20;80;
2020-06-17 17:30;92;
2020-06-17 17:40;91;
2020-06-17 17:50;92;
2020-06-17 18:00;93;
2020-06-17 18:10;97;
2020-06-17 18:20;96;
2020-06-17 18:30;97;
2020-06-17 18:40;81;
2020-06-17 18:50;83;
2020-06-17 19:00;82;
2020-06-17 19:10;87;
2020-06-17 19:20;95;
