date;visitors;capacity
2021-08-23 00:00;0;70
2021-08-23 00:10;0;70
2021-08-23 00:20;0;70
2021-08-23 00:30;0;70
2021-08-23 00:40;0;70
2021-08-23 00:50;0;70
2021-08-23 01:00;0;70
2021-08-23 01:10;0;70
2021-08-23 01:20;0;70
2021-08-23 01:30;0;70
2021-08-23 01:40;0;70
2021-08-23 01:50;0;70
2021-08-23 02:00;0;70
2021-08-23 02:10;0;70
2021-08-23 02:20;0;70
2021-08-23 02:30;0;70
2021-08-23 02:40;0;70
2021-08-23 02:50;0;70
2021-08-23 03:00;0;70
2021-08-23 03:10;0;70
2021-08-23 03:20;0;70
2021-08-23 03:30;0;70
2021-08-23 03:40;0;70
2021-08-23 03:50;0;70
2021-08-23 04:00;0;70
2021-08-23 04:10;0;70
2021-08-23 04:20;0;70
2021-08-23 04:30;0;70
2021-08-23 04:40;0;70
2021-08-23 04:50;0;70
2021-08-23 05:00;0;70
2021-08-23 05:10;0;70
2021-08-23 05:20;0;70
2021-08-23 05:30;0;70
2021-08-23 05:40;0;70
2021-08-23 05:50;0;70
2021-08-23 06:00;0;70
2021-08-23 06:10;0;70
2021-08-23 06:20;0;70
2021-08-23 06:30;0;70
2021-08-23 06:40;0;70
2021-08-23 06:50;0;70
2021-08-23 07:00;0;70
2021-08-23 07:10;0;70
2021-08-23 07:20;0;70
2021-08-23 07:30;0;70
2021-08-23 07:40;0;70
2021-08-23 07:50;0;70
2021-08-23 08:00;3;70
2021-08-23 08:10;7;70
2021-08-23 08:20;9;70
2021-08-23 08:30;10;70
2021-08-23 08:40;12;70
2021-08-23 08:50;12;70
2021-08-23 09:00;17;70
2021-08-23 09:10;17;70
2021-08-23 09:20;19;70
2021-08-23 09:30;22;70
2021-08-23 09:40;22;70
2021-08-23 09:50;22;70
2021-08-23 10:00;21;70
2021-08-23 10:10;22;70
2021-08-23 10:20;24;70
2021-08-23 10:30;25;70
2021-08-23 10:40;25;70
2021-08-23 10:50;24;70
2021-08-23 11:00;20;70
2021-08-23 11:10;17;70
2021-08-23 11:20;16;70
2021-08-23 11:30;16;70
2021-08-23 11:40;16;70
2021-08-23 11:50;15;70
2021-08-23 12:00;17;70
2021-08-23 12:10;16;70
2021-08-23 12:20;19;70
2021-08-23 12:30;20;70
2021-08-23 12:40;20;70
2021-08-23 12:50;21;70
2021-08-23 13:00;22;70
2021-08-23 13:10;22;70
2021-08-23 13:20;23;70
2021-08-23 13:30;20;70
2021-08-23 13:40;19;70
2021-08-23 13:50;18;70
2021-08-23 14:00;17;70
2021-08-23 14:10;19;70
2021-08-23 14:20;18;70
2021-08-23 14:30;16;70
2021-08-23 14:40;16;70
2021-08-23 14:50;16;70
2021-08-23 15:00;16;70
2021-08-23 15:10;19;70
2021-08-23 15:20;17;70
2021-08-23 15:30;20;70
2021-08-23 15:40;20;70
2021-08-23 15:50;24;70
2021-08-23 16:00;27;70
2021-08-23 16:10;27;70
2021-08-23 16:20;23;70
2021-08-23 16:30;19;70
2021-08-23 16:40;22;70
2021-08-23 16:50;25;70
2021-08-23 17:00;31;70
2021-08-23 17:10;34;70
2021-08-23 17:20;35;70
2021-08-23 17:30;34;70
2021-08-23 17:40;35;70
2021-08-23 17:50;33;70
2021-08-23 18:00;39;70
2021-08-23 18:10;34;70
2021-08-23 18:20;35;70
2021-08-23 18:30;35;70
2021-08-23 18:40;41;70
2021-08-23 18:50;43;70
2021-08-23 19:00;45;70
2021-08-23 19:10;43;70
2021-08-23 19:20;45;70
2021-08-23 19:30;44;70
2021-08-23 19:40;43;70
2021-08-23 19:50;43;70
2021-08-23 20:00;44;70
2021-08-23 20:10;44;70
2021-08-23 20:20;42;70
2021-08-23 20:30;27;70
2021-08-23 20:40;27;70
2021-08-23 20:50;31;70
2021-08-23 21:00;30;70
2021-08-23 21:10;31;70
2021-08-23 21:20;30;70
2021-08-23 21:30;28;70
2021-08-23 21:40;28;70
2021-08-23 21:50;11;70
2021-08-23 22:00;11;70
2021-08-23 22:10;4;70
2021-08-23 22:20;0;70
2021-08-23 22:30;0;70
2021-08-23 22:40;0;70
2021-08-23 22:50;0;70
2021-08-23 23:00;0;70
2021-08-23 23:10;0;70
2021-08-23 23:20;0;70
2021-08-23 23:30;0;70
2021-08-23 23:40;0;70
2021-08-23 23:50;0;70
