date;visitors;capacity
2022-03-21 00:00;-19;150
2022-03-21 00:10;-19;150
2022-03-21 00:20;-19;150
2022-03-21 00:30;-19;150
2022-03-21 00:40;-19;150
2022-03-21 00:50;-19;150
2022-03-21 01:00;-19;150
2022-03-21 01:10;-19;150
2022-03-21 01:20;-19;150
2022-03-21 01:30;-19;150
2022-03-21 01:40;-19;150
2022-03-21 01:50;-19;150
2022-03-21 02:00;-19;150
2022-03-21 02:10;-19;150
2022-03-21 02:20;-19;150
2022-03-21 02:30;-19;150
2022-03-21 02:40;-19;150
2022-03-21 02:50;-19;150
2022-03-21 03:00;-19;150
2022-03-21 03:10;-19;150
2022-03-21 03:20;-19;150
2022-03-21 03:30;-19;150
2022-03-21 03:40;-19;150
2022-03-21 03:50;-19;150
2022-03-21 04:00;-19;150
2022-03-21 04:10;-19;150
2022-03-21 04:20;-19;150
2022-03-21 04:30;-19;150
2022-03-21 04:40;-19;150
2022-03-21 04:50;-19;150
2022-03-21 05:00;-19;150
2022-03-21 05:10;-19;150
2022-03-21 05:20;-19;150
2022-03-21 05:30;-19;150
2022-03-21 05:40;-19;150
2022-03-21 05:50;-19;150
2022-03-21 06:00;-19;150
2022-03-21 06:10;-19;150
2022-03-21 06:20;-19;150
2022-03-21 06:30;-19;150
2022-03-21 06:40;-19;150
2022-03-21 06:50;-19;150
2022-03-21 07:00;-16;150
2022-03-21 07:10;-2;150
2022-03-21 07:20;0;150
2022-03-21 07:30;5;150
2022-03-21 07:40;8;150
2022-03-21 07:50;10;150
2022-03-21 08:00;13;150
2022-03-21 08:10;10;150
2022-03-21 08:20;8;150
2022-03-21 08:30;3;150
2022-03-21 08:40;2;150
2022-03-21 08:50;-1;150
2022-03-21 09:00;-2;150
2022-03-21 09:10;-4;150
2022-03-21 09:20;-1;150
2022-03-21 09:30;5;150
2022-03-21 09:40;6;150
2022-03-21 09:50;8;150
2022-03-21 10:00;6;150
2022-03-21 10:10;6;150
2022-03-21 10:20;6;150
2022-03-21 10:30;6;150
2022-03-21 10:40;6;150
2022-03-21 10:50;4;150
2022-03-21 11:00;2;150
2022-03-21 11:10;4;150
2022-03-21 11:20;4;150
2022-03-21 11:30;10;150
2022-03-21 11:40;11;150
2022-03-21 11:50;11;150
2022-03-21 12:00;12;150
2022-03-21 12:10;16;150
2022-03-21 12:20;14;150
2022-03-21 12:30;15;150
2022-03-21 12:40;16;150
2022-03-21 12:50;19;150
2022-03-21 13:00;22;150
2022-03-21 13:10;24;150
2022-03-21 13:20;21;150
2022-03-21 13:30;28;150
2022-03-21 13:40;28;150
2022-03-21 13:50;23;150
2022-03-21 14:00;21;150
2022-03-21 14:10;17;150
2022-03-21 14:20;17;150
2022-03-21 14:30;19;150
2022-03-21 14:40;19;150
2022-03-21 14:50;23;150
2022-03-21 15:00;26;150
2022-03-21 15:10;22;150
2022-03-21 15:20;20;150
2022-03-21 15:30;20;150
2022-03-21 15:40;22;150
2022-03-21 15:50;27;150
2022-03-21 16:00;32;150
2022-03-21 16:10;36;150
2022-03-21 16:20;39;150
2022-03-21 16:30;41;150
2022-03-21 16:40;49;150
2022-03-21 16:50;57;150
2022-03-21 17:00;61;150
2022-03-21 17:10;55;150
2022-03-21 17:20;67;150
2022-03-21 17:30;71;150
2022-03-21 17:40;80;150
2022-03-21 17:50;87;150
2022-03-21 18:00;83;150
2022-03-21 18:10;87;150
2022-03-21 18:20;105;150
2022-03-21 18:30;100;150
2022-03-21 18:40;100;150
2022-03-21 18:50;102;150
2022-03-21 19:00;108;150
2022-03-21 19:10;103;150
2022-03-21 19:20;99;150
2022-03-21 19:30;106;150
2022-03-21 19:40;106;150
2022-03-21 19:50;108;150
2022-03-21 20:00;99;150
2022-03-21 20:10;93;150
2022-03-21 20:20;88;150
2022-03-21 20:30;88;150
2022-03-21 20:40;82;150
2022-03-21 20:50;75;150
2022-03-21 21:00;73;150
2022-03-21 21:10;65;150
2022-03-21 21:20;63;150
2022-03-21 21:30;56;150
2022-03-21 21:40;47;150
2022-03-21 21:50;41;150
2022-03-21 22:00;34;150
2022-03-21 22:10;29;150
2022-03-21 22:20;18;150
2022-03-21 22:30;15;150
2022-03-21 22:40;8;150
2022-03-21 22:50;-19;150
2022-03-21 23:00;-19;150
2022-03-21 23:10;-19;150
2022-03-21 23:20;-19;150
2022-03-21 23:30;-19;150
2022-03-21 23:40;-19;150
2022-03-21 23:50;-19;150
