2022-03-26 06:40;-17;150
2022-03-26 06:50;-17;150
2022-03-26 07:00;-17;150
2022-03-26 07:10;-17;150
2022-03-26 07:20;-17;150
2022-03-26 07:30;-17;150
2022-03-26 07:40;-17;150
2022-03-26 07:50;-17;150
2022-03-26 08:00;-20;150
2022-03-26 08:10;-9;150
2022-03-26 08:20;-8;150
2022-03-26 08:30;-7;150
2022-03-26 08:40;-4;150
2022-03-26 08:50;-2;150
2022-03-26 09:00;4;150
2022-03-26 09:10;7;150
2022-03-26 09:20;10;150
2022-03-26 09:30;12;150
2022-03-26 09:40;16;150
2022-03-26 09:50;20;150
2022-03-26 10:00;23;150
2022-03-26 10:10;22;150
2022-03-26 10:20;21;150
2022-03-26 10:30;28;150
2022-03-26 10:40;26;150
2022-03-26 10:50;30;150
2022-03-26 11:00;28;150
2022-03-26 11:10;26;150
2022-03-26 11:20;21;150
2022-03-26 11:30;19;150
2022-03-26 11:40;18;150
2022-03-26 11:50;17;150
2022-03-26 12:00;18;150
2022-03-26 12:10;21;150
2022-03-26 12:20;20;150
2022-03-26 12:30;20;150
2022-03-26 12:40;20;150
2022-03-26 12:50;21;150
2022-03-26 13:00;21;150
2022-03-26 13:10;20;150
2022-03-26 13:20;23;150
2022-03-26 13:30;25;150
2022-03-26 13:40;21;150
2022-03-26 13:50;19;150
2022-03-26 14:00;21;150
2022-03-26 14:10;19;150
2022-03-26 14:20;15;150
2022-03-26 14:30;14;150
2022-03-26 14:40;9;150
2022-03-26 14:50;10;150
2022-03-26 15:00;7;150
2022-03-26 15:10;8;150
2022-03-26 15:20;10;150
2022-03-26 15:30;12;150
2022-03-26 15:40;10;150
2022-03-26 15:50;17;150
2022-03-26 16:00;19;150
2022-03-26 16:10;24;150
2022-03-26 16:20;26;150
2022-03-26 16:30;23;150
2022-03-26 16:40;21;150
2022-03-26 16:50;24;150
2022-03-26 17:00;25;150
2022-03-26 17:10;26;150
2022-03-26 17:20;25;150
2022-03-26 17:30;27;150
2022-03-26 17:40;28;150
2022-03-26 17:50;25;150
2022-03-26 18:00;23;150
2022-03-26 18:10;22;150
2022-03-26 18:20;19;150
2022-03-26 18:30;18;150
2022-03-26 18:40;17;150
2022-03-26 18:50;20;150
2022-03-26 19:00;21;150
2022-03-26 19:10;21;150
2022-03-26 19:20;22;150
2022-03-26 19:30;20;150
2022-03-26 19:40;19;150
2022-03-26 19:50;18;150
2022-03-26 20:00;17;150
2022-03-26 20:10;12;150
2022-03-26 20:20;10;150
2022-03-26 20:30;11;150
2022-03-26 20:40;12;150
2022-03-26 20:50;11;150
2022-03-26 21:00;9;150
2022-03-26 21:10;7;150
2022-03-26 21:20;7;150
2022-03-26 21:30;4;150
2022-03-26 21:40;-18;150
2022-03-26 21:50;-20;150
2022-03-26 22:00;-20;150
2022-03-26 22:10;-20;150
2022-03-26 22:20;-20;150
2022-03-26 22:30;-20;150
2022-03-26 22:40;-20;150
2022-03-26 22:50;-20;150
2022-03-26 23:00;-20;150
2022-03-26 23:10;-20;150
2022-03-26 23:20;-20;150
2022-03-26 23:30;-20;150
2022-03-26 23:40;-20;150
2022-03-26 23:50;-20;150
