date;visitors;capacity
2022-01-01 00:00;-18;95
2022-01-01 00:10;-18;95
2022-01-01 00:20;-18;95
2022-01-01 00:30;-18;95
2022-01-01 00:40;-18;95
2022-01-01 00:50;-18;95
2022-01-01 01:00;-18;95
2022-01-01 01:10;-18;95
2022-01-01 01:20;-18;95
2022-01-01 01:30;-18;95
2022-01-01 01:40;-18;95
2022-01-01 01:50;-18;95
2022-01-01 02:00;-18;95
2022-01-01 02:10;-18;95
2022-01-01 02:20;-18;95
2022-01-01 02:30;-18;95
2022-01-01 02:40;-18;95
2022-01-01 02:50;-18;95
2022-01-01 03:00;-18;95
2022-01-01 03:10;-18;95
2022-01-01 03:20;-18;95
2022-01-01 03:30;-18;95
2022-01-01 03:40;-18;95
2022-01-01 03:50;-18;95
2022-01-01 04:00;-25;95
2022-01-01 04:10;-25;95
2022-01-01 04:20;-25;95
2022-01-01 04:30;-25;95
2022-01-01 04:40;-25;95
2022-01-01 04:50;-25;95
2022-01-01 05:00;-25;95
2022-01-01 05:10;-25;95
2022-01-01 05:20;-25;95
2022-01-01 05:30;-25;95
2022-01-01 05:40;-25;95
2022-01-01 05:50;-25;95
2022-01-01 06:00;-25;95
2022-01-01 06:10;-25;95
2022-01-01 06:20;-25;95
2022-01-01 06:30;-25;95
2022-01-01 06:40;-25;95
2022-01-01 06:50;-25;95
2022-01-01 07:00;-25;95
2022-01-01 07:10;-25;95
2022-01-01 07:20;-25;95
2022-01-01 07:30;-25;95
2022-01-01 07:40;-25;95
2022-01-01 07:50;-25;95
2022-01-01 08:00;-25;95
2022-01-01 08:10;-25;95
2022-01-01 08:20;-25;95
2022-01-01 08:30;-25;95
2022-01-01 08:40;-25;95
2022-01-01 08:50;-25;95
2022-01-01 09:00;-25;95
2022-01-01 09:10;-25;95
2022-01-01 09:20;-25;95
2022-01-01 09:30;-25;95
2022-01-01 09:40;-25;95
2022-01-01 09:50;-25;95
2022-01-01 10:00;-25;95
2022-01-01 10:10;-23;95
2022-01-01 10:20;-22;95
2022-01-01 10:30;-21;95
2022-01-01 10:40;-19;95
2022-01-01 10:50;-18;95
2022-01-01 11:00;-18;95
2022-01-01 11:10;-15;95
2022-01-01 11:20;-15;95
2022-01-01 11:30;-15;95
2022-01-01 11:40;-12;95
2022-01-01 11:50;-10;95
2022-01-01 12:00;-11;95
2022-01-01 12:10;-12;95
2022-01-01 12:20;-11;95
2022-01-01 12:30;-9;95
2022-01-01 12:40;-10;95
2022-01-01 12:50;-9;95
2022-01-01 13:00;-13;95
2022-01-01 13:10;-9;95
2022-01-01 13:20;-5;95
2022-01-01 13:30;-5;95
2022-01-01 13:40;1;95
2022-01-01 13:50;11;95
2022-01-01 14:00;16;95
2022-01-01 14:10;20;95
2022-01-01 14:20;20;95
2022-01-01 14:30;19;95
2022-01-01 14:40;21;95
2022-01-01 14:50;21;95
2022-01-01 15:00;17;95
2022-01-01 15:10;19;95
2022-01-01 15:20;21;95
2022-01-01 15:30;24;95
2022-01-01 15:40;23;95
2022-01-01 15:50;23;95
2022-01-01 16:00;17;95
2022-01-01 16:10;22;95
2022-01-01 16:20;7;95
2022-01-01 16:30;0;95
2022-01-01 16:40;0;95
2022-01-01 16:50;1;95
2022-01-01 17:00;2;95
2022-01-01 17:10;-2;95
2022-01-01 17:20;-4;95
2022-01-01 17:30;-5;95
2022-01-01 17:40;-12;95
2022-01-01 17:50;-20;95
2022-01-01 18:00;-25;95
2022-01-01 18:10;-25;95
2022-01-01 18:20;-25;95
2022-01-01 18:30;-25;95
2022-01-01 18:40;-25;95
2022-01-01 18:50;-25;95
2022-01-01 19:00;-25;95
2022-01-01 19:10;-25;95
2022-01-01 19:20;-25;95
2022-01-01 19:30;-25;95
2022-01-01 19:40;-25;95
2022-01-01 19:50;-25;95
2022-01-01 20:00;-25;95
2022-01-01 20:10;-25;95
2022-01-01 20:20;-25;95
2022-01-01 20:30;-25;95
2022-01-01 20:40;-25;95
2022-01-01 20:50;-25;95
2022-01-01 21:00;-25;95
2022-01-01 21:10;-25;95
2022-01-01 21:20;-25;95
2022-01-01 21:30;-25;95
2022-01-01 21:40;-25;95
2022-01-01 21:50;-25;95
2022-01-01 22:00;-25;95
2022-01-01 22:10;-25;95
2022-01-01 22:20;-25;95
2022-01-01 22:30;-25;95
2022-01-01 22:40;-25;95
2022-01-01 22:50;-25;95
2022-01-01 23:00;-25;95
2022-01-01 23:10;-25;95
2022-01-01 23:20;-25;95
2022-01-01 23:30;-25;95
2022-01-01 23:40;-25;95
2022-01-01 23:50;-25;95
