date;visitors;capacity
2021-11-03 00:00;0;70
2021-11-03 00:10;0;70
2021-11-03 00:20;0;70
2021-11-03 00:30;0;70
2021-11-03 00:40;0;70
2021-11-03 00:50;0;70
2021-11-03 01:00;0;70
2021-11-03 01:10;0;70
2021-11-03 01:20;0;70
2021-11-03 01:30;0;70
2021-11-03 01:40;0;70
2021-11-03 01:50;0;70
2021-11-03 02:00;0;70
2021-11-03 02:10;0;70
2021-11-03 02:20;0;70
2021-11-03 02:30;0;70
2021-11-03 02:40;0;70
2021-11-03 02:50;0;70
2021-11-03 03:00;0;70
2021-11-03 03:10;0;70
2021-11-03 03:20;0;70
2021-11-03 03:30;0;70
2021-11-03 03:40;0;70
2021-11-03 03:50;0;70
2021-11-03 04:00;0;70
2021-11-03 04:10;0;70
2021-11-03 04:20;0;70
2021-11-03 04:30;0;70
2021-11-03 04:40;0;70
2021-11-03 04:50;0;70
2021-11-03 05:00;0;70
2021-11-03 05:10;0;70
2021-11-03 05:20;0;70
2021-11-03 05:30;0;70
2021-11-03 05:40;0;70
2021-11-03 05:50;0;70
2021-11-03 06:00;0;70
2021-11-03 06:10;0;70
2021-11-03 06:20;0;70
2021-11-03 06:30;0;70
2021-11-03 06:40;0;70
2021-11-03 06:50;0;70
2021-11-03 07:00;0;70
2021-11-03 07:10;0;70
2021-11-03 07:20;0;70
2021-11-03 07:30;0;70
2021-11-03 07:40;0;70
2021-11-03 07:50;0;70
2021-11-03 08:00;0;70
2021-11-03 08:10;5;70
2021-11-03 08:20;6;70
2021-11-03 08:30;7;70
2021-11-03 08:40;7;70
2021-11-03 08:50;8;70
2021-11-03 09:00;11;70
2021-11-03 09:10;13;70
2021-11-03 09:20;15;70
2021-11-03 09:30;19;70
2021-11-03 09:40;19;70
2021-11-03 09:50;22;70
2021-11-03 10:00;25;70
2021-11-03 10:10;22;70
2021-11-03 10:20;23;70
2021-11-03 10:30;20;70
2021-11-03 10:40;23;70
2021-11-03 10:50;27;70
2021-11-03 11:00;31;70
2021-11-03 11:10;33;70
2021-11-03 11:20;32;70
2021-11-03 11:30;31;70
2021-11-03 11:40;27;70
2021-11-03 11:50;30;70
2021-11-03 12:00;28;70
2021-11-03 12:10;26;70
2021-11-03 12:20;23;70
2021-11-03 12:30;21;70
2021-11-03 12:40;19;70
2021-11-03 12:50;15;70
2021-11-03 13:00;14;70
2021-11-03 13:10;14;70
2021-11-03 13:20;13;70
2021-11-03 13:30;12;70
2021-11-03 13:40;11;70
2021-11-03 13:50;11;70
2021-11-03 14:00;11;70
2021-11-03 14:10;8;70
2021-11-03 14:20;8;70
2021-11-03 14:30;7;70
2021-11-03 14:40;7;70
2021-11-03 14:50;7;70
2021-11-03 15:00;7;70
2021-11-03 15:10;11;70
2021-11-03 15:20;16;70
2021-11-03 15:30;18;70
2021-11-03 15:40;19;70
2021-11-03 15:50;20;70
2021-11-03 16:00;19;70
2021-11-03 16:10;20;70
2021-11-03 16:20;22;70
2021-11-03 16:30;24;70
2021-11-03 16:40;28;70
2021-11-03 16:50;28;70
2021-11-03 17:00;24;70
2021-11-03 17:10;24;70
2021-11-03 17:20;24;70
2021-11-03 17:30;25;70
2021-11-03 17:40;23;70
2021-11-03 17:50;22;70
2021-11-03 18:00;26;70
2021-11-03 18:10;23;70
2021-11-03 18:20;27;70
2021-11-03 18:30;40;70
2021-11-03 18:40;37;70
2021-11-03 18:50;34;70
2021-11-03 19:00;36;70
2021-11-03 19:10;37;70
2021-11-03 19:20;35;70
2021-11-03 19:30;34;70
2021-11-03 19:40;30;70
2021-11-03 19:50;27;70
2021-11-03 20:00;22;70
2021-11-03 20:10;20;70
2021-11-03 20:20;20;70
2021-11-03 20:30;21;70
2021-11-03 20:40;18;70
2021-11-03 20:50;16;70
2021-11-03 21:00;15;70
2021-11-03 21:10;14;70
2021-11-03 21:20;9;70
2021-11-03 21:30;7;70
2021-11-03 21:40;6;70
2021-11-03 21:50;3;70
2021-11-03 22:00;2;70
2021-11-03 22:10;2;70
2021-11-03 22:20;2;70
2021-11-03 22:30;0;70
2021-11-03 22:40;0;70
2021-11-03 22:50;0;70
2021-11-03 23:00;0;70
2021-11-03 23:10;0;70
2021-11-03 23:20;0;70
2021-11-03 23:30;0;70
2021-11-03 23:40;0;70
2021-11-03 23:50;0;70
