2020-06-18 00:00;13;
2020-06-18 00:10;10;
2020-06-18 00:20;8;
2020-06-18 00:30;9;
2020-06-18 00:40;7;
2020-06-18 00:50;6;
2020-06-18 01:00;5;
2020-06-18 01:10;5;
2020-06-18 01:20;5;
2020-06-18 01:30;1;
2020-06-18 01:40;1;
2020-06-18 01:50;1;
2020-06-18 02:00;1;
2020-06-18 02:10;2;
2020-06-18 02:20;2;
2020-06-18 02:30;2;
2020-06-18 02:40;2;
2020-06-18 02:50;1;
2020-06-18 03:00;1;
2020-06-18 03:10;1;
2020-06-18 03:20;1;
2020-06-18 03:30;1;
2020-06-18 03:40;1;
2020-06-18 03:50;1;
2020-06-18 04:00;2;
2020-06-18 04:10;2;
2020-06-18 04:20;2;
2020-06-18 04:30;2;
2020-06-18 04:40;3;
2020-06-18 04:50;3;
2020-06-18 05:00;5;
2020-06-18 05:10;4;
2020-06-18 05:20;5;
2020-06-18 05:30;7;
2020-06-18 05:40;10;
2020-06-18 05:50;13;
2020-06-18 06:00;16;
2020-06-18 06:10;22;
2020-06-18 06:20;33;
2020-06-18 06:30;30;
2020-06-18 06:40;32;
2020-06-18 06:50;36;
2020-06-18 07:00;37;
2020-06-18 07:10;44;
2020-06-18 07:20;44;
2020-06-18 07:30;43;
2020-06-18 07:40;45;
2020-06-18 07:50;45;
2020-06-18 08:00;38;
2020-06-18 08:10;35;
2020-06-18 08:20;34;
2020-06-18 08:30;36;
2020-06-18 08:40;34;
2020-06-18 08:50;33;
2020-06-18 09:00;37;
2020-06-18 09:10;34;
2020-06-18 09:40;30;
2020-06-18 09:50;32;
2020-06-18 10:00;32;
2020-06-18 10:10;33;
2020-06-18 10:20;37;
2020-06-18 10:30;37;109
2020-06-18 10:40;38;109
2020-06-18 10:50;39;109
2020-06-18 11:00;45;109
2020-06-18 11:10;50;109
2020-06-18 11:20;45;109
2020-06-18 11:30;40;109
2020-06-18 11:40;47;109
2020-06-18 11:50;51;109
2020-06-18 12:00;51;109
2020-06-18 12:10;46;109
2020-06-18 12:20;45;109
2020-06-18 12:30;48;109
2020-06-18 12:40;44;109
2020-06-18 12:50;49;109
2020-06-18 13:00;42;109
2020-06-18 13:10;44;109
2020-06-18 13:20;37;109
2020-06-18 13:30;39;109
2020-06-18 13:40;42;109
2020-06-18 13:50;41;109
2020-06-18 14:00;39;109
2020-06-18 14:10;35;109
2020-06-18 14:20;36;109
2020-06-18 14:30;38;109
2020-06-18 14:40;37;109
2020-06-18 14:50;36;109
2020-06-18 15:00;39;109
2020-06-18 15:10;43;109
2020-06-18 15:20;48;109
2020-06-18 15:30;48;109
2020-06-18 15:40;49;109
2020-06-18 15:50;45;109
2020-06-18 16:00;49;109
2020-06-18 16:10;53;109
2020-06-18 16:20;50;109
2020-06-18 16:30;45;109
2020-06-18 16:40;46;109
2020-06-18 16:50;46;109
2020-06-18 17:00;53;109
2020-06-18 17:10;56;109
2020-06-18 17:20;58;109
2020-06-18 17:30;62;109
2020-06-18 17:40;74;109
2020-06-18 17:50;80;109
2020-06-18 18:00;83;109
2020-06-18 18:10;90;109
2020-06-18 18:20;98;109
2020-06-18 18:30;95;109
2020-06-18 18:40;88;109
2020-06-18 18:50;94;109
2020-06-18 19:00;93;109
2020-06-18 19:10;98;109
2020-06-18 19:20;91;109
2020-06-18 19:30;88;109
2020-06-18 19:40;78;109
2020-06-18 19:50;87;109
2020-06-18 20:00;84;109
2020-06-18 20:10;86;109
2020-06-18 20:20;85;109
2020-06-18 20:30;81;109
2020-06-18 20:40;81;109
2020-06-18 20:50;78;109
2020-06-18 21:00;72;109
2020-06-18 21:10;67;109
2020-06-18 21:20;61;109
2020-06-18 21:30;58;109
2020-06-18 21:40;54;109
2020-06-18 21:50;47;109
2020-06-18 22:00;46;109
2020-06-18 22:10;42;109
2020-06-18 22:20;40;109
2020-06-18 22:30;36;109
2020-06-18 22:40;36;109
2020-06-18 22:50;41;109
2020-06-18 23:00;36;109
2020-06-18 23:10;29;109
2020-06-18 23:20;24;109
2020-06-18 23:30;28;109
2020-06-18 23:40;28;109
2020-06-18 23:50;25;109
