2020-07-18 00:30;0;150
2020-07-18 00:40;0;150
2020-07-18 00:50;0;150
2020-07-18 01:00;0;150
2020-07-18 01:10;0;150
2020-07-18 01:20;0;150
2020-07-18 01:30;0;150
2020-07-18 01:40;0;150
2020-07-18 01:50;0;150
2020-07-18 02:00;0;150
2020-07-18 02:10;0;150
2020-07-18 02:20;0;150
2020-07-18 02:30;0;150
2020-07-18 02:40;0;150
2020-07-18 02:50;0;150
2020-07-18 03:00;0;150
2020-07-18 03:10;0;150
2020-07-18 03:20;0;150
2020-07-18 03:30;0;150
2020-07-18 03:40;0;150
2020-07-18 03:50;0;150
2020-07-18 04:00;0;150
2020-07-18 04:10;0;150
2020-07-18 04:20;0;150
2020-07-18 04:30;0;150
2020-07-18 04:40;0;150
2020-07-18 04:50;0;150
2020-07-18 05:00;0;150
2020-07-18 05:10;0;150
2020-07-18 05:20;0;150
2020-07-18 05:30;0;150
2020-07-18 05:40;0;150
2020-07-18 05:50;0;150
2020-07-18 06:00;0;150
2020-07-18 06:10;0;150
2020-07-18 06:20;0;150
2020-07-18 06:30;0;150
2020-07-18 06:40;0;150
2020-07-18 06:50;0;150
2020-07-18 07:00;0;150
2020-07-18 07:10;0;150
2020-07-18 07:20;0;150
2020-07-18 07:30;0;150
2020-07-18 07:40;0;150
2020-07-18 07:50;0;150
2020-07-18 08:00;6;150
2020-07-18 08:10;13;150
2020-07-18 08:20;15;150
2020-07-18 08:30;19;150
2020-07-18 08:40;23;150
2020-07-18 08:50;25;150
2020-07-18 09:00;27;150
2020-07-18 09:10;26;150
2020-07-18 09:20;25;150
2020-07-18 09:30;28;150
2020-07-18 09:40;30;150
2020-07-18 09:50;33;150
2020-07-18 10:00;39;150
2020-07-18 10:10;49;150
2020-07-18 10:20;54;150
2020-07-18 10:30;54;150
2020-07-18 10:40;61;150
2020-07-18 10:50;66;150
2020-07-18 11:00;75;150
2020-07-18 11:10;69;150
2020-07-18 11:20;69;150
2020-07-18 11:30;65;150
2020-07-18 11:40;63;150
2020-07-18 11:50;63;150
2020-07-18 12:00;59;150
2020-07-18 12:10;53;150
2020-07-18 12:20;50;150
2020-07-18 12:30;41;150
2020-07-18 12:40;37;150
2020-07-18 12:50;38;150
2020-07-18 13:00;34;150
2020-07-18 13:10;36;150
2020-07-18 13:20;33;150
2020-07-18 13:30;28;150
2020-07-18 13:40;29;150
2020-07-18 13:50;29;150
2020-07-18 14:00;29;150
2020-07-18 14:10;29;150
2020-07-18 14:20;30;150
2020-07-18 14:30;36;150
2020-07-18 14:40;35;150
2020-07-18 14:50;34;150
2020-07-18 15:00;33;150
2020-07-18 15:10;38;150
2020-07-18 15:20;40;150
2020-07-18 15:30;43;150
2020-07-18 15:40;45;150
2020-07-18 15:50;49;150
2020-07-18 16:00;48;150
2020-07-18 16:10;51;150
2020-07-18 16:20;52;150
2020-07-18 16:30;51;150
2020-07-18 16:40;45;150
2020-07-18 16:50;48;150
2020-07-18 17:00;51;150
2020-07-18 17:10;48;150
2020-07-18 17:20;49;150
2020-07-18 17:30;51;150
2020-07-18 17:40;47;150
2020-07-18 17:50;48;150
2020-07-18 18:00;46;150
2020-07-18 18:10;38;150
2020-07-18 18:20;35;150
2020-07-18 18:30;29;150
2020-07-18 18:40;28;150
2020-07-18 18:50;30;150
2020-07-18 19:00;27;150
2020-07-18 19:10;27;150
2020-07-18 19:20;23;150
2020-07-18 19:30;28;150
2020-07-18 19:40;29;150
2020-07-18 19:50;31;150
2020-07-18 20:00;31;150
2020-07-18 20:10;29;150
2020-07-18 20:20;30;150
2020-07-18 20:30;32;150
2020-07-18 20:40;39;150
2020-07-18 20:50;39;150
2020-07-18 21:00;38;150
2020-07-18 21:10;35;150
2020-07-18 21:20;35;150
2020-07-18 21:30;34;150
2020-07-18 21:40;29;150
2020-07-18 21:50;21;150
2020-07-18 22:00;0;150
2020-07-18 22:10;0;150
2020-07-18 22:20;0;150
2020-07-18 22:30;0;150
2020-07-18 22:40;0;150
2020-07-18 22:50;0;150
2020-07-18 23:00;0;150
2020-07-18 23:10;0;150
2020-07-18 23:20;0;150
2020-07-18 23:30;0;150
2020-07-18 23:40;0;150
2020-07-18 23:50;0;150
