date;visitors;capacity
2020-08-18 00:00;-10;101
2020-08-18 00:10;-10;101
2020-08-18 00:20;-10;101
2020-08-18 00:30;-10;101
2020-08-18 00:40;-10;101
2020-08-18 00:50;-10;101
2020-08-18 01:00;-10;101
2020-08-18 01:10;-10;101
2020-08-18 01:20;-10;101
2020-08-18 01:30;-10;101
2020-08-18 01:40;-10;101
2020-08-18 01:50;-10;101
2020-08-18 02:00;-10;101
2020-08-18 02:10;-10;101
2020-08-18 02:20;-10;101
2020-08-18 02:30;-10;101
2020-08-18 02:40;-10;101
2020-08-18 02:50;-10;101
2020-08-18 03:00;-10;101
2020-08-18 03:10;-10;101
2020-08-18 03:20;-10;101
2020-08-18 03:30;-10;101
2020-08-18 03:40;-10;101
2020-08-18 03:50;-10;101
2020-08-18 04:00;-10;101
2020-08-18 04:10;-10;101
2020-08-18 04:20;-10;101
2020-08-18 04:30;-10;101
2020-08-18 04:40;-10;101
2020-08-18 04:50;-10;101
2020-08-18 05:00;-10;101
2020-08-18 05:10;-10;101
2020-08-18 05:20;-10;101
2020-08-18 05:30;-10;101
2020-08-18 05:40;-10;101
2020-08-18 05:50;-10;101
2020-08-18 06:00;-10;101
2020-08-18 06:10;-10;101
2020-08-18 06:20;-10;101
2020-08-18 06:30;-10;101
2020-08-18 06:40;-10;101
2020-08-18 06:50;-10;101
2020-08-18 07:00;-10;101
2020-08-18 07:10;-10;101
2020-08-18 07:20;-10;101
2020-08-18 07:30;-10;101
2020-08-18 07:40;-10;101
2020-08-18 07:50;-10;101
2020-08-18 08:00;-2;101
2020-08-18 08:10;6;101
2020-08-18 08:20;11;101
2020-08-18 08:30;14;101
2020-08-18 08:40;18;101
2020-08-18 08:50;22;101
2020-08-18 09:00;26;101
2020-08-18 09:10;35;101
2020-08-18 09:20;33;101
2020-08-18 09:30;33;101
2020-08-18 09:40;36;101
2020-08-18 09:50;37;101
2020-08-18 10:00;35;101
2020-08-18 10:10;35;101
2020-08-18 10:20;34;101
2020-08-18 10:30;32;101
2020-08-18 10:40;30;101
2020-08-18 10:50;26;101
2020-08-18 11:00;27;101
2020-08-18 11:10;27;101
2020-08-18 11:20;31;101
2020-08-18 11:30;30;101
2020-08-18 11:40;27;101
2020-08-18 11:50;21;101
2020-08-18 12:00;21;101
2020-08-18 12:10;17;101
2020-08-18 12:20;24;101
2020-08-18 12:30;23;101
2020-08-18 12:40;24;101
2020-08-18 12:50;23;101
2020-08-18 13:00;22;101
2020-08-18 13:10;25;101
2020-08-18 13:20;23;101
2020-08-18 13:30;24;101
2020-08-18 13:40;18;101
2020-08-18 13:50;19;101
2020-08-18 14:00;17;101
2020-08-18 14:10;17;101
2020-08-18 14:20;20;101
2020-08-18 14:30;25;101
2020-08-18 14:40;27;101
2020-08-18 14:50;30;101
2020-08-18 15:00;25;101
2020-08-18 15:10;27;101
2020-08-18 15:20;25;101
2020-08-18 15:30;25;101
2020-08-18 15:40;26;101
2020-08-18 15:50;28;101
2020-08-18 16:00;32;101
2020-08-18 16:10;34;101
2020-08-18 16:20;38;101
2020-08-18 16:30;40;101
2020-08-18 16:40;41;101
2020-08-18 16:50;51;101
2020-08-18 17:00;63;101
2020-08-18 17:10;58;101
2020-08-18 17:20;61;101
2020-08-18 17:30;67;101
2020-08-18 17:40;67;101
2020-08-18 17:50;59;101
2020-08-18 18:00;65;101
2020-08-18 18:10;66;101
2020-08-18 18:20;73;101
2020-08-18 18:30;69;101
2020-08-18 18:40;69;101
2020-08-18 18:50;65;101
2020-08-18 19:00;62;101
2020-08-18 19:10;66;101
2020-08-18 19:20;71;101
2020-08-18 19:30;81;101
2020-08-18 19:40;80;101
2020-08-18 19:50;66;101
2020-08-18 20:00;64;101
2020-08-18 20:10;59;101
2020-08-18 20:20;55;101
2020-08-18 20:30;53;101
2020-08-18 20:40;46;101
2020-08-18 20:50;35;101
2020-08-18 21:00;34;101
2020-08-18 21:10;27;101
2020-08-18 21:20;29;101
2020-08-18 21:30;26;101
2020-08-18 21:40;20;101
2020-08-18 21:50;15;101
2020-08-18 22:00;9;101
2020-08-18 22:10;6;101
2020-08-18 22:20;5;101
2020-08-18 22:30;0;101
2020-08-18 22:40;-10;101
2020-08-18 22:50;-10;101
2020-08-18 23:00;-10;101
2020-08-18 23:10;-10;101
2020-08-18 23:20;-10;101
2020-08-18 23:30;-10;101
2020-08-18 23:40;-10;101
2020-08-18 23:50;-10;101
