date;visitors;capacity
2020-06-24 00:00;0;110
2020-06-24 00:10;0;110
2020-06-24 00:20;0;110
2020-06-24 00:30;0;110
2020-06-24 00:40;0;110
2020-06-24 00:50;0;110
2020-06-24 01:00;0;110
2020-06-24 01:10;0;110
2020-06-24 01:20;0;110
2020-06-24 01:30;0;110
2020-06-24 01:40;0;110
2020-06-24 01:50;0;110
2020-06-24 02:00;0;110
2020-06-24 02:10;0;110
2020-06-24 02:20;0;110
2020-06-24 02:30;0;110
2020-06-24 02:40;0;110
2020-06-24 02:50;0;110
2020-06-24 03:00;0;110
2020-06-24 03:10;0;110
2020-06-24 03:20;0;110
2020-06-24 03:30;0;110
2020-06-24 03:40;0;110
2020-06-24 03:50;0;110
2020-06-24 04:00;0;110
2020-06-24 04:10;0;110
2020-06-24 04:20;0;110
2020-06-24 04:30;0;110
2020-06-24 04:40;0;110
2020-06-24 04:50;0;110
2020-06-24 05:00;0;110
2020-06-24 05:10;0;110
2020-06-24 05:20;0;110
2020-06-24 05:30;0;110
2020-06-24 05:40;0;110
2020-06-24 05:50;0;110
2020-06-24 06:00;0;110
2020-06-24 06:10;0;110
2020-06-24 06:20;0;110
2020-06-24 06:30;0;110
2020-06-24 06:40;0;110
2020-06-24 06:50;1;110
2020-06-24 07:00;4;110
2020-06-24 07:10;16;110
2020-06-24 07:20;25;110
2020-06-24 07:30;26;110
2020-06-24 07:40;30;110
2020-06-24 07:50;33;110
2020-06-24 08:00;35;110
2020-06-24 08:10;30;110
2020-06-24 08:20;24;110
2020-06-24 08:30;20;110
2020-06-24 08:40;17;110
2020-06-24 08:50;24;110
2020-06-24 09:00;29;110
2020-06-24 09:10;29;110
2020-06-24 09:20;29;110
2020-06-24 09:30;29;110
2020-06-24 09:40;29;110
2020-06-24 09:50;29;110
2020-06-24 10:00;29;110
2020-06-24 10:10;29;110
2020-06-24 10:20;29;110
2020-06-24 10:30;29;110
2020-06-24 10:40;29;110
2020-06-24 10:50;29;110
2020-06-24 11:00;29;110
2020-06-24 11:10;29;110
2020-06-24 11:20;29;110
2020-06-24 11:30;29;110
2020-06-24 11:40;29;110
2020-06-24 11:50;29;110
2020-06-24 12:00;29;110
2020-06-24 12:10;29;110
2020-06-24 12:20;28;110
2020-06-24 12:30;11;110
2020-06-24 12:40;21;110
2020-06-24 12:50;24;110
2020-06-24 13:00;24;110
2020-06-24 13:10;20;110
2020-06-24 13:20;19;110
2020-06-24 13:30;19;110
2020-06-24 13:40;18;110
2020-06-24 13:50;21;110
2020-06-24 14:00;23;110
2020-06-24 14:10;20;110
2020-06-24 14:20;18;110
2020-06-24 14:30;20;110
2020-06-24 14:40;21;110
2020-06-24 14:50;22;110
2020-06-24 15:00;22;110
2020-06-24 15:10;24;110
2020-06-24 15:20;24;110
2020-06-24 15:30;25;110
2020-06-24 15:40;23;110
2020-06-24 15:50;22;110
2020-06-24 16:00;22;110
2020-06-24 16:10;35;110
2020-06-24 16:20;44;110
2020-06-24 16:30;47;110
2020-06-24 16:40;47;110
2020-06-24 16:50;49;110
2020-06-24 17:00;55;110
2020-06-24 17:10;66;110
2020-06-24 17:20;75;110
2020-06-24 17:30;66;110
2020-06-24 17:40;72;110
2020-06-24 17:50;76;110
2020-06-24 18:00;87;110
2020-06-24 18:10;88;110
2020-06-24 18:20;89;110
2020-06-24 18:30;86;110
2020-06-24 18:40;87;110
2020-06-24 18:50;87;110
2020-06-24 19:00;83;110
2020-06-24 19:10;80;110
2020-06-24 19:20;86;110
2020-06-24 19:30;75;110
2020-06-24 19:40;72;110
2020-06-24 19:50;70;110
2020-06-24 20:00;63;110
2020-06-24 20:10;61;110
2020-06-24 20:20;58;110
2020-06-24 20:30;55;110
2020-06-24 20:40;68;110
2020-06-24 20:50;64;110
2020-06-24 21:00;70;110
2020-06-24 21:10;65;110
2020-06-24 21:20;58;110
2020-06-24 21:30;59;110
2020-06-24 21:40;59;110
2020-06-24 21:50;58;110
2020-06-24 22:00;48;110
2020-06-24 22:10;39;110
2020-06-24 22:20;36;110
2020-06-24 22:30;27;110
2020-06-24 22:40;20;110
2020-06-24 22:50;14;110
2020-06-24 23:00;1;110
2020-06-24 23:10;1;110
2020-06-24 23:20;1;110
2020-06-24 23:30;1;110
2020-06-24 23:40;1;110
2020-06-24 23:50;1;110
