date;visitors;capacity
2020-06-21 00:00;19;109
2020-06-21 00:10;19;109
2020-06-21 00:20;14;109
2020-06-21 00:30;12;109
2020-06-21 00:40;10;109
2020-06-21 00:50;9;109
2020-06-21 01:00;8;109
2020-06-21 01:10;10;109
2020-06-21 01:20;6;109
2020-06-21 01:30;6;109
2020-06-21 01:40;6;109
2020-06-21 01:50;6;109
2020-06-21 02:00;6;109
2020-06-21 02:10;6;109
2020-06-21 02:20;6;109
2020-06-21 02:30;5;109
2020-06-21 02:40;5;109
2020-06-21 02:50;4;109
2020-06-21 03:00;0;109
2020-06-21 03:10;0;109
2020-06-21 03:20;0;109
2020-06-21 03:30;0;109
2020-06-21 03:40;0;109
2020-06-21 03:50;0;109
2020-06-21 04:00;0;109
2020-06-21 04:10;0;109
2020-06-21 04:20;0;109
2020-06-21 04:30;0;109
2020-06-21 04:40;0;109
2020-06-21 04:50;0;109
2020-06-21 05:00;0;109
2020-06-21 05:10;0;109
2020-06-21 05:20;1;109
2020-06-21 05:30;2;109
2020-06-21 05:40;3;109
2020-06-21 05:50;3;109
2020-06-21 06:00;3;109
2020-06-21 06:10;3;109
2020-06-21 06:20;3;109
2020-06-21 06:30;4;109
2020-06-21 06:40;5;109
2020-06-21 06:50;7;109
2020-06-21 07:00;11;109
2020-06-21 07:10;12;109
2020-06-21 07:20;11;109
2020-06-21 07:30;11;109
2020-06-21 07:40;15;109
2020-06-21 07:50;16;109
2020-06-21 08:00;19;109
2020-06-21 08:10;22;109
2020-06-21 08:20;22;109
2020-06-21 08:30;24;109
2020-06-21 08:40;27;109
2020-06-21 08:50;30;109
2020-06-21 09:00;35;109
2020-06-21 09:10;35;109
2020-06-21 09:20;32;109
2020-06-21 09:30;30;109
2020-06-21 09:40;32;109
2020-06-21 09:50;31;109
2020-06-21 10:00;38;109
2020-06-21 10:10;45;109
2020-06-21 10:20;49;109
2020-06-21 10:30;49;109
2020-06-21 10:40;50;109
2020-06-21 10:50;47;109
2020-06-21 11:00;50;109
2020-06-21 11:10;52;109
2020-06-21 11:20;52;109
2020-06-21 11:30;50;109
2020-06-21 11:40;55;109
2020-06-21 11:50;50;109
2020-06-21 12:00;43;109
2020-06-21 12:10;45;109
2020-06-21 12:20;46;109
2020-06-21 12:30;50;109
2020-06-21 12:40;51;109
2020-06-21 12:50;48;109
2020-06-21 13:00;42;109
2020-06-21 13:10;39;109
2020-06-21 13:20;37;109
2020-06-21 13:30;34;109
2020-06-21 13:40;33;109
2020-06-21 13:50;37;109
2020-06-21 14:00;39;109
2020-06-21 14:10;41;109
2020-06-21 14:20;41;109
2020-06-21 14:30;37;109
2020-06-21 14:40;38;109
2020-06-21 14:50;34;109
2020-06-21 15:00;34;109
2020-06-21 15:10;39;109
2020-06-21 15:20;32;109
2020-06-21 15:30;35;109
2020-06-21 15:40;32;109
2020-06-21 15:50;31;109
2020-06-21 16:00;25;109
2020-06-21 16:10;24;109
2020-06-21 16:20;32;109
2020-06-21 16:30;38;109
2020-06-21 16:40;36;109
2020-06-21 16:50;34;109
2020-06-21 17:00;35;109
2020-06-21 17:10;43;109
2020-06-21 17:20;54;109
2020-06-21 17:30;53;109
2020-06-21 17:40;51;109
2020-06-21 17:50;52;109
2020-06-21 18:00;50;109
2020-06-21 18:10;47;109
2020-06-21 18:20;53;109
2020-06-21 18:30;61;109
2020-06-21 18:40;56;109
2020-06-21 18:50;49;109
2020-06-21 19:00;47;109
2020-06-21 19:10;46;109
2020-06-21 19:20;51;109
2020-06-21 19:30;49;109
2020-06-21 19:40;43;109
2020-06-21 19:50;41;109
2020-06-21 20:00;36;109
2020-06-21 20:10;35;109
2020-06-21 20:20;38;109
2020-06-21 20:30;40;109
2020-06-21 20:40;39;109
2020-06-21 20:50;41;109
2020-06-21 21:00;41;109
2020-06-21 21:10;36;109
2020-06-21 21:20;38;109
2020-06-21 21:30;38;109
2020-06-21 21:40;41;109
2020-06-21 21:50;40;109
2020-06-21 22:00;37;109
2020-06-21 22:10;34;109
2020-06-21 22:20;33;109
2020-06-21 22:30;33;109
2020-06-21 22:40;31;109
2020-06-21 22:50;33;109
2020-06-21 23:00;31;109
2020-06-21 23:10;29;109
2020-06-21 23:20;30;109
2020-06-21 23:30;28;109
2020-06-21 23:40;22;109
2020-06-21 23:50;22;109
