date;visitors;capacity
2020-07-31 00:00;-8;101
2020-07-31 00:10;-8;101
2020-07-31 00:20;-8;101
2020-07-31 00:30;-8;101
2020-07-31 00:40;-8;101
2020-07-31 00:50;-8;101
2020-07-31 01:00;-8;101
2020-07-31 01:10;-8;101
2020-07-31 01:20;-8;101
2020-07-31 01:30;-8;101
2020-07-31 01:40;-8;101
2020-07-31 01:50;-8;101
2020-07-31 02:00;-8;101
2020-07-31 02:10;-8;101
2020-07-31 02:20;-8;101
2020-07-31 02:30;-8;101
2020-07-31 02:40;-8;101
2020-07-31 02:50;-8;101
2020-07-31 03:00;-8;101
2020-07-31 03:10;-8;101
2020-07-31 03:20;-8;101
2020-07-31 03:30;-8;101
2020-07-31 03:40;-8;101
2020-07-31 03:50;-8;101
2020-07-31 04:00;-8;101
2020-07-31 04:10;-10;101
2020-07-31 04:20;-10;101
2020-07-31 04:30;-10;101
2020-07-31 04:40;-10;101
2020-07-31 04:50;-10;101
2020-07-31 05:00;-10;101
2020-07-31 05:10;-10;101
2020-07-31 05:20;-10;101
2020-07-31 05:30;-10;101
2020-07-31 05:40;-10;101
2020-07-31 05:50;-10;101
2020-07-31 06:00;-10;101
2020-07-31 06:10;-10;101
2020-07-31 06:20;-10;101
2020-07-31 06:30;-10;101
2020-07-31 06:40;-10;101
2020-07-31 06:50;-10;101
2020-07-31 07:00;-10;101
2020-07-31 07:10;-10;101
2020-07-31 07:20;-10;101
2020-07-31 07:30;-10;101
2020-07-31 07:40;-10;101
2020-07-31 07:50;-9;101
2020-07-31 08:00;-5;101
2020-07-31 08:10;6;101
2020-07-31 08:20;10;101
2020-07-31 08:30;12;101
2020-07-31 08:40;14;101
2020-07-31 08:50;16;101
2020-07-31 09:00;24;101
2020-07-31 09:10;26;101
2020-07-31 09:20;23;101
2020-07-31 09:30;21;101
2020-07-31 09:40;23;101
2020-07-31 09:50;23;101
2020-07-31 10:00;29;101
2020-07-31 10:10;29;101
2020-07-31 10:20;34;101
2020-07-31 10:30;40;101
2020-07-31 10:40;47;101
2020-07-31 10:50;40;101
2020-07-31 11:00;40;101
2020-07-31 11:10;34;101
2020-07-31 11:20;36;101
2020-07-31 11:30;33;101
2020-07-31 11:40;32;101
2020-07-31 11:50;31;101
2020-07-31 12:00;25;101
2020-07-31 12:10;25;101
2020-07-31 12:20;25;101
2020-07-31 12:30;22;101
2020-07-31 12:40;25;101
2020-07-31 12:50;22;101
2020-07-31 13:00;20;101
2020-07-31 13:10;22;101
2020-07-31 13:20;21;101
2020-07-31 13:30;24;101
2020-07-31 13:40;23;101
2020-07-31 13:50;23;101
2020-07-31 14:00;23;101
2020-07-31 14:10;26;101
2020-07-31 14:20;26;101
2020-07-31 14:30;29;101
2020-07-31 14:40;29;101
2020-07-31 14:50;22;101
2020-07-31 15:00;18;101
2020-07-31 15:10;19;101
2020-07-31 15:20;15;101
2020-07-31 15:30;16;101
2020-07-31 15:40;15;101
2020-07-31 15:50;17;101
2020-07-31 16:00;14;101
2020-07-31 16:10;14;101
2020-07-31 16:20;14;101
2020-07-31 16:30;13;101
2020-07-31 16:40;17;101
2020-07-31 16:50;21;101
2020-07-31 17:00;22;101
2020-07-31 17:10;28;101
2020-07-31 17:20;28;101
2020-07-31 17:30;23;101
2020-07-31 17:40;24;101
2020-07-31 17:50;27;101
2020-07-31 18:00;28;101
2020-07-31 18:10;30;101
2020-07-31 18:20;31;101
2020-07-31 18:30;29;101
2020-07-31 18:40;31;101
2020-07-31 18:50;31;101
2020-07-31 19:00;29;101
2020-07-31 19:10;28;101
2020-07-31 19:20;24;101
2020-07-31 19:30;19;101
2020-07-31 19:40;20;101
2020-07-31 19:50;26;101
2020-07-31 20:00;25;101
2020-07-31 20:10;24;101
2020-07-31 20:20;28;101
2020-07-31 20:30;25;101
2020-07-31 20:40;23;101
2020-07-31 20:50;22;101
2020-07-31 21:00;22;101
2020-07-31 21:10;21;101
2020-07-31 21:20;19;101
2020-07-31 21:30;13;101
2020-07-31 21:40;12;101
2020-07-31 21:50;9;101
2020-07-31 22:00;6;101
2020-07-31 22:10;3;101
2020-07-31 22:20;0;101
2020-07-31 22:30;-4;101
2020-07-31 22:40;-10;101
2020-07-31 22:50;-10;101
2020-07-31 23:00;-10;101
2020-07-31 23:10;-10;101
2020-07-31 23:20;-10;101
2020-07-31 23:30;-10;101
2020-07-31 23:40;-10;101
2020-07-31 23:50;-10;101
