date;visitors;capacity
2020-07-21 00:00;62;149
2020-07-21 00:10;62;149
2020-07-21 00:20;62;149
2020-07-21 00:30;62;149
2020-07-21 00:40;62;149
2020-07-21 00:50;62;149
2020-07-21 01:00;62;149
2020-07-21 01:10;62;149
2020-07-21 01:20;62;149
2020-07-21 01:30;62;149
2020-07-21 01:40;62;149
2020-07-21 01:50;62;149
2020-07-21 02:00;62;149
2020-07-21 02:10;62;149
2020-07-21 02:20;60;149
2020-07-21 02:30;52;149
2020-07-21 02:40;52;149
2020-07-21 02:50;52;149
2020-07-21 03:00;52;149
2020-07-21 03:10;49;149
2020-07-21 03:20;49;149
2020-07-21 03:30;49;149
2020-07-21 03:40;48;149
2020-07-21 03:50;48;149
2020-07-21 04:00;48;149
2020-07-21 04:10;44;149
2020-07-21 04:20;44;149
2020-07-21 04:30;40;149
2020-07-21 04:40;40;149
2020-07-21 04:50;37;149
2020-07-21 05:00;33;149
2020-07-21 05:10;0;149
2020-07-21 05:20;0;149
2020-07-21 05:30;0;149
2020-07-21 05:40;9;149
2020-07-21 05:50;15;149
2020-07-21 06:00;18;149
2020-07-21 06:10;20;149
2020-07-21 06:20;20;149
2020-07-21 06:30;27;149
2020-07-21 06:40;28;149
2020-07-21 06:50;31;149
2020-07-21 07:00;34;149
2020-07-21 07:10;34;149
2020-07-21 07:20;36;149
2020-07-21 07:30;34;149
2020-07-21 07:40;35;149
2020-07-21 07:50;32;149
2020-07-21 08:00;38;149
2020-07-21 08:10;37;149
2020-07-21 08:20;45;149
2020-07-21 08:30;43;149
2020-07-21 08:40;41;149
2020-07-21 08:50;44;149
2020-07-21 09:00;55;149
2020-07-21 09:10;50;149
2020-07-21 09:20;45;149
2020-07-21 09:30;47;149
2020-07-21 09:40;53;149
2020-07-21 09:50;54;149
2020-07-21 10:00;47;149
2020-07-21 10:10;45;149
2020-07-21 10:20;46;149
2020-07-21 10:30;48;149
2020-07-21 10:40;49;149
2020-07-21 10:50;50;149
2020-07-21 11:00;46;149
2020-07-21 11:10;45;149
2020-07-21 11:20;45;149
2020-07-21 11:30;44;149
2020-07-21 11:40;41;149
2020-07-21 11:50;40;149
2020-07-21 12:00;38;149
2020-07-21 12:10;40;149
2020-07-21 12:20;45;149
2020-07-21 12:30;44;149
2020-07-21 12:40;46;149
2020-07-21 12:50;49;149
2020-07-21 13:00;48;149
2020-07-21 13:10;44;149
2020-07-21 13:20;49;149
2020-07-21 13:30;49;149
2020-07-21 13:40;45;149
2020-07-21 13:50;42;149
2020-07-21 14:00;43;149
2020-07-21 14:10;43;149
2020-07-21 14:20;40;149
2020-07-21 14:30;40;149
2020-07-21 14:40;43;149
2020-07-21 14:50;49;149
2020-07-21 15:00;50;149
2020-07-21 15:10;55;149
2020-07-21 15:20;54;149
2020-07-21 15:30;50;149
2020-07-21 15:40;51;149
2020-07-21 15:50;51;149
2020-07-21 16:00;49;149
2020-07-21 16:10;51;149
2020-07-21 16:20;51;149
2020-07-21 16:30;51;149
2020-07-21 16:40;56;149
2020-07-21 16:50;57;149
2020-07-21 17:00;60;149
2020-07-21 17:10;57;149
2020-07-21 17:20;65;149
2020-07-21 17:30;72;149
2020-07-21 17:40;80;149
2020-07-21 17:50;82;149
2020-07-21 18:00;87;149
2020-07-21 18:10;85;149
2020-07-21 18:20;104;149
2020-07-21 18:30;111;149
2020-07-21 18:40;121;149
2020-07-21 18:50;114;149
2020-07-21 19:00;116;149
2020-07-21 19:10;117;149
2020-07-21 19:20;116;149
2020-07-21 19:30;103;149
2020-07-21 19:40;98;149
2020-07-21 19:50;96;149
2020-07-21 20:00;96;149
2020-07-21 20:10;92;149
2020-07-21 20:20;98;149
2020-07-21 20:30;103;149
2020-07-21 20:40;102;149
2020-07-21 20:50;102;149
2020-07-21 21:00;96;149
2020-07-21 21:10;91;149
2020-07-21 21:20;90;149
2020-07-21 21:30;78;149
2020-07-21 21:40;74;149
2020-07-21 21:50;61;149
2020-07-21 22:00;55;149
2020-07-21 22:10;55;149
2020-07-21 22:20;53;149
2020-07-21 22:30;50;149
2020-07-21 22:40;53;149
2020-07-21 22:50;50;149
2020-07-21 23:00;49;149
2020-07-21 23:10;42;149
2020-07-21 23:20;45;149
2020-07-21 23:30;47;149
2020-07-21 23:40;39;149
2020-07-21 23:50;34;149
