date;visitors;capacity
2020-08-09 00:00;1;150
2020-08-09 00:10;1;150
2020-08-09 00:20;1;150
2020-08-09 00:30;1;150
2020-08-09 00:40;1;150
2020-08-09 00:50;1;150
2020-08-09 01:00;1;150
2020-08-09 01:10;1;150
2020-08-09 01:20;1;150
2020-08-09 01:30;1;150
2020-08-09 01:40;1;150
2020-08-09 01:50;1;150
2020-08-09 02:00;1;150
2020-08-09 02:10;1;150
2020-08-09 02:20;1;150
2020-08-09 02:30;1;150
2020-08-09 02:40;1;150
2020-08-09 02:50;1;150
2020-08-09 03:00;1;150
2020-08-09 03:10;1;150
2020-08-09 03:20;1;150
2020-08-09 03:30;1;150
2020-08-09 03:40;1;150
2020-08-09 03:50;1;150
2020-08-09 04:00;1;150
2020-08-09 04:10;1;150
2020-08-09 04:20;1;150
2020-08-09 04:30;1;150
2020-08-09 04:40;1;150
2020-08-09 04:50;1;150
2020-08-09 05:00;1;150
2020-08-09 05:10;1;150
2020-08-09 05:20;1;150
2020-08-09 05:30;1;150
2020-08-09 05:40;1;150
2020-08-09 05:50;1;150
2020-08-09 06:00;1;150
2020-08-09 06:10;1;150
2020-08-09 06:20;1;150
2020-08-09 06:30;1;150
2020-08-09 06:40;1;150
2020-08-09 06:50;1;150
2020-08-09 07:00;1;150
2020-08-09 07:10;1;150
2020-08-09 07:20;1;150
2020-08-09 07:30;1;150
2020-08-09 07:40;1;150
2020-08-09 07:50;1;150
2020-08-09 08:00;1;150
2020-08-09 08:10;6;150
2020-08-09 08:20;15;150
2020-08-09 08:30;19;150
2020-08-09 08:40;20;150
2020-08-09 08:50;24;150
2020-08-09 09:00;26;150
2020-08-09 09:10;28;150
2020-08-09 09:20;29;150
2020-08-09 09:30;31;150
2020-08-09 09:40;32;150
2020-08-09 09:50;40;150
2020-08-09 10:00;48;150
2020-08-09 10:10;49;150
2020-08-09 10:20;53;150
2020-08-09 10:30;59;150
2020-08-09 10:40;63;150
2020-08-09 10:50;62;150
2020-08-09 11:00;62;150
2020-08-09 11:10;59;150
2020-08-09 11:20;65;150
2020-08-09 11:30;65;150
2020-08-09 11:40;63;150
2020-08-09 11:50;59;150
2020-08-09 12:00;55;150
2020-08-09 12:10;51;150
2020-08-09 12:20;45;150
2020-08-09 12:30;43;150
2020-08-09 12:40;39;150
2020-08-09 12:50;42;150
2020-08-09 13:00;40;150
2020-08-09 13:10;40;150
2020-08-09 13:20;35;150
2020-08-09 13:30;38;150
2020-08-09 13:40;38;150
2020-08-09 13:50;36;150
2020-08-09 14:00;33;150
2020-08-09 14:10;35;150
2020-08-09 14:20;33;150
2020-08-09 14:30;33;150
2020-08-09 14:40;33;150
2020-08-09 14:50;31;150
2020-08-09 15:00;29;150
2020-08-09 15:10;28;150
2020-08-09 15:20;28;150
2020-08-09 15:30;29;150
2020-08-09 15:40;32;150
2020-08-09 15:50;38;150
2020-08-09 16:00;43;150
2020-08-09 16:10;42;150
2020-08-09 16:20;45;150
2020-08-09 16:30;42;150
2020-08-09 16:40;44;150
2020-08-09 16:50;40;150
2020-08-09 17:00;37;150
2020-08-09 17:10;37;150
2020-08-09 17:20;36;150
2020-08-09 17:30;34;150
2020-08-09 17:40;32;150
2020-08-09 17:50;34;150
2020-08-09 18:00;36;150
2020-08-09 18:10;41;150
2020-08-09 18:20;43;150
2020-08-09 18:30;43;150
2020-08-09 18:40;49;150
2020-08-09 18:50;45;150
2020-08-09 19:00;43;150
2020-08-09 19:10;42;150
2020-08-09 19:20;37;150
2020-08-09 19:30;46;150
2020-08-09 19:40;48;150
2020-08-09 19:50;50;150
2020-08-09 20:00;50;150
2020-08-09 20:10;46;150
2020-08-09 20:20;46;150
2020-08-09 20:30;47;150
2020-08-09 20:40;45;150
2020-08-09 20:50;40;150
2020-08-09 21:00;35;150
2020-08-09 21:10;32;150
2020-08-09 21:20;29;150
2020-08-09 21:30;27;150
2020-08-09 21:40;26;150
2020-08-09 21:50;0;150
2020-08-09 22:00;0;150
2020-08-09 22:10;0;150
2020-08-09 22:20;0;150
2020-08-09 22:30;0;150
2020-08-09 22:40;0;150
2020-08-09 22:50;0;150
2020-08-09 23:00;0;150
2020-08-09 23:10;0;150
2020-08-09 23:20;0;150
2020-08-09 23:30;0;150
2020-08-09 23:40;0;150
2020-08-09 23:50;0;150
