date;visitors;capacity
2020-07-20 00:00;-10;101
2020-07-20 00:10;-10;101
2020-07-20 00:20;-10;101
2020-07-20 00:30;-10;101
2020-07-20 00:40;-10;101
2020-07-20 00:50;-10;101
2020-07-20 01:00;-10;101
2020-07-20 01:10;-10;101
2020-07-20 01:20;-10;101
2020-07-20 01:30;-10;101
2020-07-20 01:40;-10;101
2020-07-20 01:50;-10;101
2020-07-20 02:00;-10;101
2020-07-20 02:10;-10;101
2020-07-20 02:20;-10;101
2020-07-20 02:30;-10;101
2020-07-20 02:40;-10;101
2020-07-20 02:50;-10;101
2020-07-20 03:00;-10;101
2020-07-20 03:10;-10;101
2020-07-20 03:20;-10;101
2020-07-20 03:30;-10;101
2020-07-20 03:40;-10;101
2020-07-20 03:50;-10;101
2020-07-20 04:00;-10;101
2020-07-20 04:10;-10;101
2020-07-20 04:20;-10;101
2020-07-20 04:30;-10;101
2020-07-20 04:40;-10;101
2020-07-20 04:50;-10;101
2020-07-20 05:00;-10;101
2020-07-20 05:10;-10;101
2020-07-20 05:20;-10;101
2020-07-20 05:30;-10;101
2020-07-20 05:40;-10;101
2020-07-20 05:50;-10;101
2020-07-20 06:00;-10;101
2020-07-20 06:10;-10;101
2020-07-20 06:20;-10;101
2020-07-20 06:30;-10;101
2020-07-20 06:40;-10;101
2020-07-20 06:50;-10;101
2020-07-20 07:00;-10;101
2020-07-20 07:10;-10;101
2020-07-20 07:20;-10;101
2020-07-20 07:30;-10;101
2020-07-20 07:40;-10;101
2020-07-20 07:50;-10;101
2020-07-20 08:00;-5;101
2020-07-20 08:10;1;101
2020-07-20 08:20;11;101
2020-07-20 08:30;24;101
2020-07-20 08:40;29;101
2020-07-20 08:50;36;101
2020-07-20 09:00;46;101
2020-07-20 09:10;50;101
2020-07-20 09:20;49;101
2020-07-20 09:30;40;101
2020-07-20 09:40;39;101
2020-07-20 09:50;43;101
2020-07-20 10:00;46;101
2020-07-20 10:10;49;101
2020-07-20 10:20;43;101
2020-07-20 10:30;48;101
2020-07-20 10:40;50;101
2020-07-20 10:50;51;101
2020-07-20 11:00;51;101
2020-07-20 11:10;50;101
2020-07-20 11:20;52;101
2020-07-20 11:30;55;101
2020-07-20 11:40;47;101
2020-07-20 11:50;45;101
2020-07-20 12:00;49;101
2020-07-20 12:10;49;101
2020-07-20 12:20;45;101
2020-07-20 12:30;46;101
2020-07-20 12:40;45;101
2020-07-20 12:50;37;101
2020-07-20 13:00;34;101
2020-07-20 13:10;28;101
2020-07-20 13:20;27;101
2020-07-20 13:30;28;101
2020-07-20 13:40;27;101
2020-07-20 13:50;26;101
2020-07-20 14:00;28;101
2020-07-20 14:10;29;101
2020-07-20 14:20;25;101
2020-07-20 14:30;27;101
2020-07-20 14:40;30;101
2020-07-20 14:50;32;101
2020-07-20 15:00;32;101
2020-07-20 15:10;32;101
2020-07-20 15:20;33;101
2020-07-20 15:30;33;101
2020-07-20 15:40;36;101
2020-07-20 15:50;38;101
2020-07-20 16:00;38;101
2020-07-20 16:10;42;101
2020-07-20 16:20;42;101
2020-07-20 16:30;46;101
2020-07-20 16:40;51;101
2020-07-20 16:50;54;101
2020-07-20 17:00;63;101
2020-07-20 17:10;65;101
2020-07-20 17:20;72;101
2020-07-20 17:30;70;101
2020-07-20 17:40;74;101
2020-07-20 17:50;72;101
2020-07-20 18:00;79;101
2020-07-20 18:10;78;101
2020-07-20 18:20;74;101
2020-07-20 18:30;75;101
2020-07-20 18:40;81;101
2020-07-20 18:50;85;101
2020-07-20 19:00;82;101
2020-07-20 19:10;71;101
2020-07-20 19:20;68;101
2020-07-20 19:30;66;101
2020-07-20 19:40;59;101
2020-07-20 19:50;61;101
2020-07-20 20:00;65;101
2020-07-20 20:10;67;101
2020-07-20 20:20;68;101
2020-07-20 20:30;66;101
2020-07-20 20:40;59;101
2020-07-20 20:50;57;101
2020-07-20 21:00;62;101
2020-07-20 21:10;56;101
2020-07-20 21:20;48;101
2020-07-20 21:30;35;101
2020-07-20 21:40;33;101
2020-07-20 21:50;28;101
2020-07-20 22:00;23;101
2020-07-20 22:10;12;101
2020-07-20 22:20;-1;101
2020-07-20 22:30;-4;101
2020-07-20 22:40;-10;101
2020-07-20 22:50;-10;101
2020-07-20 23:00;-10;101
2020-07-20 23:10;-10;101
2020-07-20 23:20;-10;101
2020-07-20 23:30;-10;101
2020-07-20 23:40;-10;101
2020-07-20 23:50;-10;101
