date;visitors;capacity
2020-07-30 00:00;0;150
2020-07-30 00:10;0;150
2020-07-30 00:20;0;150
2020-07-30 00:30;0;150
2020-07-30 00:40;0;150
2020-07-30 00:50;0;150
2020-07-30 01:00;0;150
2020-07-30 01:10;0;150
2020-07-30 01:20;0;150
2020-07-30 01:30;0;150
2020-07-30 01:40;0;150
2020-07-30 01:50;0;150
2020-07-30 02:00;0;150
2020-07-30 02:10;0;150
2020-07-30 02:20;0;150
2020-07-30 02:30;0;150
2020-07-30 02:40;0;150
2020-07-30 02:50;0;150
2020-07-30 03:00;0;150
2020-07-30 03:10;0;150
2020-07-30 03:20;0;150
2020-07-30 03:30;0;150
2020-07-30 03:40;0;150
2020-07-30 03:50;0;150
2020-07-30 04:00;0;150
2020-07-30 04:10;0;150
2020-07-30 04:20;0;150
2020-07-30 04:30;0;150
2020-07-30 04:40;0;150
2020-07-30 04:50;0;150
2020-07-30 05:00;0;150
2020-07-30 05:10;0;150
2020-07-30 05:20;0;150
2020-07-30 05:30;0;150
2020-07-30 05:40;0;150
2020-07-30 05:50;0;150
2020-07-30 06:00;0;150
2020-07-30 06:10;0;150
2020-07-30 06:20;0;150
2020-07-30 06:30;0;150
2020-07-30 06:40;0;150
2020-07-30 06:50;0;150
2020-07-30 07:00;2;150
2020-07-30 07:10;13;150
2020-07-30 07:20;17;150
2020-07-30 07:30;19;150
2020-07-30 07:40;20;150
2020-07-30 07:50;20;150
2020-07-30 08:00;20;150
2020-07-30 08:10;20;150
2020-07-30 08:20;16;150
2020-07-30 08:30;17;150
2020-07-30 08:40;19;150
2020-07-30 08:50;20;150
2020-07-30 09:00;20;150
2020-07-30 09:10;20;150
2020-07-30 09:20;29;150
2020-07-30 09:30;41;150
2020-07-30 09:40;41;150
2020-07-30 09:50;44;150
2020-07-30 10:00;49;150
2020-07-30 10:10;49;150
2020-07-30 10:20;47;150
2020-07-30 10:30;43;150
2020-07-30 10:40;48;150
2020-07-30 10:50;48;150
2020-07-30 11:00;42;150
2020-07-30 11:10;38;150
2020-07-30 11:20;37;150
2020-07-30 11:30;35;150
2020-07-30 11:40;38;150
2020-07-30 11:50;31;150
2020-07-30 12:00;33;150
2020-07-30 12:10;34;150
2020-07-30 12:20;31;150
2020-07-30 12:30;37;150
2020-07-30 12:40;36;150
2020-07-30 12:50;37;150
2020-07-30 13:00;37;150
2020-07-30 13:10;33;150
2020-07-30 13:20;31;150
2020-07-30 13:30;32;150
2020-07-30 13:40;30;150
2020-07-30 13:50;32;150
2020-07-30 14:00;30;150
2020-07-30 14:10;33;150
2020-07-30 14:20;33;150
2020-07-30 14:30;29;150
2020-07-30 14:40;30;150
2020-07-30 14:50;30;150
2020-07-30 15:00;30;150
2020-07-30 15:10;31;150
2020-07-30 15:20;32;150
2020-07-30 15:30;33;150
2020-07-30 15:40;39;150
2020-07-30 15:50;36;150
2020-07-30 16:00;34;150
2020-07-30 16:10;36;150
2020-07-30 16:20;33;150
2020-07-30 16:30;34;150
2020-07-30 16:40;41;150
2020-07-30 16:50;49;150
2020-07-30 17:00;57;150
2020-07-30 17:10;59;150
2020-07-30 17:20;62;150
2020-07-30 17:30;69;150
2020-07-30 17:40;78;150
2020-07-30 17:50;79;150
2020-07-30 18:00;95;150
2020-07-30 18:10;97;150
2020-07-30 18:20;93;150
2020-07-30 18:30;100;150
2020-07-30 18:40;97;150
2020-07-30 18:50;97;150
2020-07-30 19:00;107;150
2020-07-30 19:10;92;150
2020-07-30 19:20;88;150
2020-07-30 19:30;86;150
2020-07-30 19:40;82;150
2020-07-30 19:50;88;150
2020-07-30 20:00;87;150
2020-07-30 20:10;88;150
2020-07-30 20:20;79;150
2020-07-30 20:30;74;150
2020-07-30 20:40;74;150
2020-07-30 20:50;67;150
2020-07-30 21:00;69;150
2020-07-30 21:10;60;150
2020-07-30 21:20;59;150
2020-07-30 21:30;55;150
2020-07-30 21:40;53;150
2020-07-30 21:50;54;150
2020-07-30 22:00;46;150
2020-07-30 22:10;43;150
2020-07-30 22:20;40;150
2020-07-30 22:30;36;150
2020-07-30 22:40;34;150
2020-07-30 22:50;1;150
2020-07-30 23:00;1;150
2020-07-30 23:10;1;150
2020-07-30 23:20;1;150
2020-07-30 23:30;1;150
2020-07-30 23:40;1;150
2020-07-30 23:50;1;150
