2020-07-15 08:20;20;101
2020-07-15 08:30;29;101
2020-07-15 08:40;35;101
2020-07-15 08:50;41;101
2020-07-15 09:00;43;101
2020-07-15 09:10;49;101
2020-07-15 09:20;51;101
2020-07-15 09:30;51;101
2020-07-15 09:40;50;101
2020-07-15 09:50;50;101
2020-07-15 10:00;58;101
2020-07-15 10:10;58;101
2020-07-15 10:20;49;101
2020-07-15 10:30;45;101
2020-07-15 10:40;46;101
2020-07-15 10:50;47;101
2020-07-15 11:00;50;101
2020-07-15 11:10;45;101
2020-07-15 11:20;40;101
2020-07-15 11:30;34;101
2020-07-15 11:40;34;101
2020-07-15 11:50;31;101
2020-07-15 12:00;32;101
2020-07-15 12:10;32;101
2020-07-15 12:20;32;101
2020-07-15 12:30;33;101
2020-07-15 12:40;33;101
2020-07-15 12:50;35;101
2020-07-15 13:00;37;101
2020-07-15 13:10;38;101
2020-07-15 13:20;39;101
2020-07-15 13:30;37;101
2020-07-15 13:40;39;101
2020-07-15 13:50;44;101
2020-07-15 14:00;43;101
2020-07-15 14:10;39;101
2020-07-15 14:20;48;101
2020-07-15 14:30;48;101
2020-07-15 14:40;51;101
2020-07-15 14:50;51;101
2020-07-15 15:00;52;101
2020-07-15 15:10;53;101
2020-07-15 15:20;52;101
2020-07-15 15:30;48;101
2020-07-15 15:40;54;101
2020-07-15 15:50;61;101
2020-07-15 16:00;68;101
2020-07-15 16:10;68;101
2020-07-15 16:20;67;101
2020-07-15 16:30;73;101
2020-07-15 16:40;82;101
2020-07-15 16:50;84;101
2020-07-15 17:00;91;101
2020-07-15 17:10;100;101
2020-07-15 17:20;101;101
2020-07-15 17:30;100;101
2020-07-15 17:40;95;101
2020-07-15 17:50;99;101
2020-07-15 18:00;96;101
2020-07-15 18:10;93;101
2020-07-15 18:20;94;101
2020-07-15 18:30;80;101
2020-07-15 18:40;80;101
2020-07-15 18:50;87;101
2020-07-15 19:00;92;101
2020-07-15 19:10;94;101
2020-07-15 19:20;86;101
2020-07-15 19:30;77;101
2020-07-15 19:40;76;101
2020-07-15 19:50;78;101
2020-07-15 20:00;77;101
2020-07-15 20:10;71;101
2020-07-15 20:20;62;101
2020-07-15 20:30;61;101
2020-07-15 20:40;53;101
2020-07-15 20:50;51;101
2020-07-15 21:00;49;101
2020-07-15 21:10;48;101
2020-07-15 21:20;47;101
2020-07-15 21:30;42;101
2020-07-15 21:40;35;101
2020-07-15 21:50;32;101
2020-07-15 22:00;27;101
2020-07-15 22:10;18;101
2020-07-15 22:20;12;101
2020-07-15 22:30;3;101
2020-07-15 22:40;0;101
2020-07-15 22:50;0;101
2020-07-15 23:00;0;101
2020-07-15 23:10;0;101
2020-07-15 23:20;0;101
2020-07-15 23:30;0;101
2020-07-15 23:40;0;101
2020-07-15 23:50;0;101
