date;visitors;capacity
2020-07-25 00:00;4;150
2020-07-25 00:10;4;150
2020-07-25 00:20;4;150
2020-07-25 00:30;4;150
2020-07-25 00:40;4;150
2020-07-25 00:50;4;150
2020-07-25 01:00;4;150
2020-07-25 01:10;4;150
2020-07-25 01:20;4;150
2020-07-25 01:30;4;150
2020-07-25 01:40;4;150
2020-07-25 01:50;4;150
2020-07-25 02:00;4;150
2020-07-25 02:10;4;150
2020-07-25 02:20;4;150
2020-07-25 02:30;4;150
2020-07-25 02:40;4;150
2020-07-25 02:50;4;150
2020-07-25 03:00;4;150
2020-07-25 03:10;4;150
2020-07-25 03:20;4;150
2020-07-25 03:30;4;150
2020-07-25 03:40;4;150
2020-07-25 03:50;4;150
2020-07-25 04:00;4;150
2020-07-25 04:10;4;150
2020-07-25 04:20;4;150
2020-07-25 04:30;4;150
2020-07-25 04:40;4;150
2020-07-25 04:50;4;150
2020-07-25 05:00;4;150
2020-07-25 05:10;4;150
2020-07-25 05:20;4;150
2020-07-25 05:30;4;150
2020-07-25 05:40;4;150
2020-07-25 05:50;4;150
2020-07-25 06:00;4;150
2020-07-25 06:10;4;150
2020-07-25 06:20;4;150
2020-07-25 06:30;4;150
2020-07-25 06:40;4;150
2020-07-25 06:50;4;150
2020-07-25 07:00;4;150
2020-07-25 07:10;4;150
2020-07-25 07:20;5;150
2020-07-25 07:30;5;150
2020-07-25 07:40;5;150
2020-07-25 07:50;5;150
2020-07-25 08:00;8;150
2020-07-25 08:10;12;150
2020-07-25 08:20;14;150
2020-07-25 08:30;15;150
2020-07-25 08:40;17;150
2020-07-25 08:50;21;150
2020-07-25 09:00;22;150
2020-07-25 09:10;21;150
2020-07-25 09:20;26;150
2020-07-25 09:30;27;150
2020-07-25 09:40;31;150
2020-07-25 09:50;35;150
2020-07-25 10:00;56;150
2020-07-25 10:10;58;150
2020-07-25 10:20;65;150
2020-07-25 10:30;69;150
2020-07-25 10:40;66;150
2020-07-25 10:50;72;150
2020-07-25 11:00;68;150
2020-07-25 11:10;65;150
2020-07-25 11:20;68;150
2020-07-25 11:30;73;150
2020-07-25 11:40;74;150
2020-07-25 11:50;80;150
2020-07-25 12:00;81;150
2020-07-25 12:10;75;150
2020-07-25 12:20;68;150
2020-07-25 12:30;68;150
2020-07-25 12:40;61;150
2020-07-25 12:50;54;150
2020-07-25 13:00;55;150
2020-07-25 13:10;48;150
2020-07-25 13:20;50;150
2020-07-25 13:30;48;150
2020-07-25 13:40;40;150
2020-07-25 13:50;42;150
2020-07-25 14:00;41;150
2020-07-25 14:10;40;150
2020-07-25 14:20;40;150
2020-07-25 14:30;39;150
2020-07-25 14:40;37;150
2020-07-25 14:50;36;150
2020-07-25 15:00;38;150
2020-07-25 15:10;37;150
2020-07-25 15:20;36;150
2020-07-25 15:30;34;150
2020-07-25 15:40;32;150
2020-07-25 15:50;38;150
2020-07-25 16:00;45;150
2020-07-25 16:10;47;150
2020-07-25 16:20;44;150
2020-07-25 16:30;44;150
2020-07-25 16:40;42;150
2020-07-25 16:50;46;150
2020-07-25 17:00;46;150
2020-07-25 17:10;41;150
2020-07-25 17:20;44;150
2020-07-25 17:30;43;150
2020-07-25 17:40;42;150
2020-07-25 17:50;40;150
2020-07-25 18:00;42;150
2020-07-25 18:10;48;150
2020-07-25 18:20;54;150
2020-07-25 18:30;53;150
2020-07-25 18:40;50;150
2020-07-25 18:50;50;150
2020-07-25 19:00;52;150
2020-07-25 19:10;54;150
2020-07-25 19:20;52;150
2020-07-25 19:30;53;150
2020-07-25 19:40;49;150
2020-07-25 19:50;49;150
2020-07-25 20:00;45;150
2020-07-25 20:10;42;150
2020-07-25 20:20;37;150
2020-07-25 20:30;38;150
2020-07-25 20:40;41;150
2020-07-25 20:50;37;150
2020-07-25 21:00;36;150
2020-07-25 21:10;33;150
2020-07-25 21:20;31;150
2020-07-25 21:30;26;150
2020-07-25 21:40;25;150
2020-07-25 21:50;22;150
2020-07-25 22:00;4;150
2020-07-25 22:10;4;150
2020-07-25 22:20;4;150
2020-07-25 22:30;4;150
2020-07-25 22:40;4;150
2020-07-25 22:50;4;150
2020-07-25 23:00;4;150
2020-07-25 23:10;4;150
2020-07-25 23:20;4;150
2020-07-25 23:30;4;150
2020-07-25 23:40;4;150
2020-07-25 23:50;4;150
