2020-06-10 11:40 | 71;
2020-06-10 11:42 | 75;
2020-06-10 11:50 | 86;
2020-06-10 12:00 | 87;
2020-06-10 12:10 | 78;
2020-06-10 12:20 | 77;
2020-06-10 12:30 | 76;
2020-06-10 12:40 | 77;
2020-06-10 12:50 | 74;
2020-06-10 13:00 | 78;
2020-06-10 13:10 | 80;
2020-06-10 13:20 | 87;
2020-06-10 13:30 | 93;
2020-06-10 13:40 | 89;
2020-06-10 13:50 | 89;
2020-06-10 14:00 | 87;
2020-06-10 14:10 | 86;
2020-06-10 14:20 | 82;
2020-06-10 14:30 | 82;
2020-06-10 14:40 | 79;
2020-06-10 14:50 | 73;
2020-06-10 15:00 | 67;
2020-06-10 15:10 | 68;
2020-06-10 15:20 | 67;
2020-06-10 15:30 | 64;
2020-06-10 15:40 | 63;
2020-06-10 15:50 | 64;
2020-06-10 16:00 | 62;
2020-06-10 16:10 | 59;
2020-06-10 16:17 | 54;
2020-06-10 16:20 | 55;
2020-06-10 16:30 | 58;
2020-06-10 16:32 | 60;
2020-06-10 16:37 | 60;
2020-06-10 16:40 | 60;
2020-06-10 16:50 | 60;
2020-06-10 17:00 | 58;
2020-06-10 17:10 | 58;
2020-06-10 17:20 | 51;
2020-06-10 17:30 | 39;
2020-06-10 17:30 | 39;
2020-06-10 17:33 | 39;
2020-06-10 17:34 | 40;
2020-06-10 17:36 | 40;
2020-06-10 17:40 | 46;
2020-06-10 17:50 | 41;
2020-06-10 18:00 | 28;
2020-06-10 18:10 | 31;
2020-06-10 18:20 | 29;
2020-06-10 18:30 | 36;
2020-06-10 18:40 | 31;
2020-06-10 18:50 | 26;
2020-06-10 19:00 | 34;
2020-06-10 19:10 | 36;
2020-06-10 19:20 | 36;
2020-06-10 19:30 | 36;
2020-06-10 19:40 | 45;
2020-06-10 19:50 | 47;
2020-06-10 20:00 | 55;
2020-06-10 20:10 | 52;
2020-06-10 20:20 | 58;
2020-06-10 20:30 | 57;
2020-06-10 20:40 | 52;
2020-06-10 20:50 | 49;
2020-06-10 21:00 | 53;
2020-06-10 21:10 | 58;
2020-06-10 21:20 | 64;
2020-06-10 21:30 | 66;
2020-06-10 21:40 | 69;
2020-06-10 21:50 | 70;
2020-06-10 22:00 | 84;
2020-06-10 22:10 | 87;
2020-06-10 22:20 | 92;
2020-06-10 22:30 | 95;
2020-06-10 22:40 | 97;
2020-06-10 22:50 | 99;
2020-06-10 23:00 | 99;
2020-06-10 23:10 | 110;
2020-06-10 23:20 | 110;
2020-06-10 23:30 | 110;
2020-06-10 23:40 | 110;
2020-06-10 23:50 | 110;
2020-06-11 00:00 | 110;
2020-06-11 00:10 | 110;
2020-06-11 00:20 | 110;
2020-06-11 00:30 | 110;
2020-06-11 00:40 | 110;
2020-06-11 00:50 | 110;
2020-06-11 01:00 | 110;
2020-06-11 01:10 | 110;
2020-06-11 01:20 | 110;
2020-06-11 01:30 | 110;
2020-06-11 01:40 | 110;
2020-06-11 01:50 | 110;
2020-06-11 02:00 | 110;
2020-06-11 02:10 | 110;
2020-06-11 02:20 | 110;
2020-06-11 02:30 | 110;
2020-06-11 02:40 | 110;
2020-06-11 02:50 | 110;
2020-06-11 03:00 | 110;
2020-06-11 03:10 | 110;
2020-06-11 03:20 | 110;
2020-06-11 03:30 | 110;
2020-06-11 03:40 | 110;
2020-06-11 03:50 | 110;
2020-06-11 04:00 | 110;
2020-06-11 04:10 | 110;
2020-06-11 04:20 | 110;
2020-06-11 04:30 | 110;
2020-06-11 04:40 | 110;
2020-06-11 04:50 | 110;
2020-06-11 05:00 | 110;
2020-06-11 05:10 | 110;
2020-06-11 05:20 | 110;
2020-06-11 05:30 | 110;
2020-06-11 05:40 | 110;
2020-06-11 05:50 | 110;
2020-06-11 06:00 | 110;
2020-06-11 06:10 | 110;
2020-06-11 06:20 | 110;
2020-06-11 06:30 | 110;
2020-06-11 06:40 | 110;
2020-06-11 06:50 | 110;
2020-06-11 07:00 | 110;
2020-06-11 07:10 | 110;
2020-06-11 07:20 | 110;
2020-06-11 07:30 | 110;
2020-06-11 07:40 | 110;
2020-06-11 07:50 | 110;
2020-06-11 08:00 | 110;
2020-06-11 08:10 | 110;
2020-06-11 08:20 | 110;
2020-06-11 08:30 | 110;
2020-06-11 08:40 | 110;
2020-06-11 08:50 | 110;
2020-06-11 09:00 | 110;
2020-06-11 09:10 | 110;
2020-06-11 09:20 | 110;
2020-06-11 09:30 | 110;
2020-06-11 09:40 | 110;
2020-06-11 09:50 | 110;
2020-06-11 10:00 | 101;
2020-06-11 10:10 | 87;
2020-06-11 10:20 | 65;
2020-06-11 10:30 | 44;
2020-06-11 10:40 | 32;
2020-06-11 10:50 | 27;
2020-06-11 11:00 | 29;
2020-06-11 11:10 | 25;
2020-06-11 11:20 | 20;
2020-06-11 11:30 | 30;
2020-06-11 11:40 | 35;
2020-06-11 11:50 | 39;
2020-06-11 12:00 | 41;
2020-06-11 12:10 | 45;
2020-06-11 12:20 | 46;
2020-06-11 12:30 | 51;
2020-06-11 12:40 | 52;
2020-06-11 12:50 | 58;
2020-06-11 13:00 | 60;
2020-06-11 13:10 | 62;
2020-06-11 13:20 | 63;
2020-06-11 13:30 | 67;
2020-06-11 13:40 | 65;
2020-06-11 13:50 | 67;
2020-06-11 14:00 | 71;
2020-06-11 14:10 | 67;
2020-06-11 14:20 | 62;
2020-06-11 14:30 | 61;
2020-06-11 14:40 | 60;
2020-06-11 14:50 | 52;
2020-06-11 15:00 | 55;
2020-06-11 15:10 | 51;
2020-06-11 15:20 | 53;
2020-06-11 15:30 | 56;
2020-06-11 15:40 | 57;
2020-06-11 15:50 | 58;
2020-06-11 16:00 | 56;
2020-06-11 16:10 | 46;
2020-06-11 16:20 | 40;
2020-06-11 16:30 | 36;
2020-06-11 16:40 | 29;
2020-06-11 16:50 | 26;
2020-06-11 17:00 | 27;
2020-06-11 17:10 | 28;
2020-06-11 17:20 | 32;
2020-06-11 17:30 | 46;
2020-06-11 17:40 | 57;
2020-06-11 17:50 | 73;
2020-06-11 18:00 | 100;
2020-06-11 18:10 | 110;
2020-06-11 18:20 | 110;
2020-06-11 18:30 | 110;
2020-06-11 18:40 | 110;
2020-06-11 18:50 | 110;
2020-06-11 19:00 | 110;
2020-06-11 19:10 | 110;
2020-06-11 19:20 | 110;
2020-06-11 19:30 | 110;
2020-06-11 19:40 | 110;
2020-06-11 19:50 | 110;
2020-06-11 20:00 | 110;
2020-06-11 20:10 | 110;
2020-06-11 20:20 | 110;
2020-06-11 20:30 | 110;
2020-06-11 20:40 | 110;
2020-06-11 20:50 | 110;
2020-06-11 21:00 | 110;
2020-06-11 21:10 | 110;
2020-06-11 21:20 | 110;
2020-06-11 21:30 | 110;
2020-06-11 21:40 | 110;
2020-06-11 21:50 | 110;
2020-06-11 22:00 | 110;
2020-06-11 22:10 | 110;
2020-06-11 22:20 | 110;
2020-06-11 22:30 | 110;
